"Data on activities of multinational enterprises"
"U.S. Direct Investment Abroad,Majority-owned Nonbank Foreign Affiliates (data up to 2008),Total Assets" 
"Bureau of Economic Analysis" 
"By Country and Industry (NAICS) (Millions of Dollars) <br/>"
"","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries"
"    Venezuela",14192                  ,17254                  ,22464                  ,19934                  ,21481                  ,23662                  ,23705                  ,29282                  ,30090                  ,30772                  ,4304                   ,5551                   ,5330                   ,4833                   ,5270                   ,8637                   ,6392                   ,5862                   ,3839                   ,4766                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,4554                   ,4822                   ,5689                   ,4095                   ,5164                   ,6146                   ,7421                   ,8931                   ,12039                  ,10504                  ,953                     ,743                     ,677                     ,590                     ,662                     ,676                     ,736                     ,675                     ,1151                   ,1570                   ,1081                   ,1182                   ,1408                   ,982                     ,1020                   ,1388                   ,1485                   ,1966                   ,2881                   ,3681                   ,130                     ,104                     ,121                     ,118                     ,228                     ,122                     ,119                     ,146                     ,"(D)","(D)",602                     ,"(D)",354                     ,189                     ,292                     ,267                     ,"(D)",238                     ,241                     ,"(D)",1                       ,1                       ,1                       ,2                       ,2                       ,3                       ,3                       ,3                       ,3                       ,"(D)","(D)",28                      ,32                      ,29                      ,33                      ,64                      ,76                      ,86                      ,"(D)",115                     ,612                     ,725                     ,1227                   ,939                     ,810                     ,995                     ,1381                   ,2177                   ,3352                   ,2892                   ,929                     ,1019                   ,1376                   ,1134                   ,969                     ,823                     ,804                     ,966                     ,1267                   ,1817                   ,"(D)","(D)","(D)","(D)","(D)",77                      ,85                      ,212                     ,312                     ,394                     ,615                     ,786                     ,1065                   ,952                     ,833                     ,952                     ,1243                   ,3346                   ,3553                   ,3052                   ,589                     ,921                     ,606                     ,1240                   ,2014                   ,"(D)","(D)","(D)",2114                   ,2119                   ,1621                   ,2237                   ,2527                   ,2493                   ,2091                   ,2346                   ,3664                   ,4918                   ,6967                   ,8119                   
"    Other",2785                   ,3052                   ,3375                   ,2985                   ,3019                   ,3326                   ,3726                   ,4411                   ,6281                   ,7013                   ,575                     ,574                     ,574                     ,"(D)","(D)",636                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,628                     ,615                     ,938                     ,766                     ,761                     ,783                     ,857                     ,882                     ,1254                   ,2192                   ,130                     ,171                     ,570                     ,438                     ,453                     ,439                     ,491                     ,"(D)","(D)","(D)",104                     ,107                     ,113                     ,115                     ,121                     ,86                      ,92                      ,97                      ,105                     ,111                     ,"(D)",1                       ,1                       ,1                       ,1                       ,7                       ,7                       ,7                       ,7                       ,7                       ,"(D)",12                      ,12                      ,13                      ,14                      ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,6                       ,6                       ,6                       ,6                       ,6                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,10                      ,11                      ,11                      ,12                      ,13                      ,"(D)","(D)","(D)","(D)","(D)",583                     ,785                     ,766                     ,624                     ,537                     ,511                     ,634                     ,675                     ,690                     ,819                     ,"(D)","(D)",236                     ,222                     ,241                     ,267                     ,"(D)","(D)","(D)","(D)","(D)",277                     ,268                     ,122                     ,138                     ,206                     ,"(D)","(D)","(D)","(D)","(D)",60                      ,69                      ,"(D)",69                      ,"(D)","(D)","(D)","(D)","(D)",306                     ,432                     ,"(D)",452                     ,"(D)","(D)",565                     ,616                     ,509                     ,664                     
"  Central America",110943                 ,132460                 ,113666                 ,126108                 ,123880                 ,126168                 ,150129                 ,164090                 ,190531                 ,188499                 ,931                     ,1382                   ,1114                   ,1301                   ,3795                   ,4370                   ,4812                   ,5078                   ,5379                   ,6514                   ,2921                   ,2107                   ,3451                   ,4101                   ,4640                   ,4427                   ,4328                   ,4233                   ,6431                   ,7072                   ,43319                  ,47336                  ,51514                  ,55069                  ,48254                  ,48607                  ,55137                  ,61091                  ,70657                  ,68892                  ,4882                   ,5257                   ,5462                   ,6336                   ,5234                   ,5326                   ,5810                   ,6771                   ,7847                   ,8844                   ,7701                   ,8111                   ,8871                   ,9137                   ,8740                   ,9451                   ,12695                  ,13840                  ,14296                  ,13785                  ,991                     ,1128                   ,1171                   ,1189                   ,1177                   ,1386                   ,1501                   ,1513                   ,1598                   ,1630                   ,"(D)",2167                   ,2016                   ,"(D)","(D)",2180                   ,2447                   ,2813                   ,2995                   ,3100                   ,4536                   ,6389                   ,6667                   ,6210                   ,5594                   ,6204                   ,7309                   ,7304                   ,9731                   ,8470                   ,"(D)",1226                   ,1366                   ,1454                   ,1854                   ,2160                   ,2149                   ,2617                   ,2680                   ,2928                   ,11034                  ,11238                  ,12145                  ,13210                  ,"(D)",11323                  ,12051                  ,13431                  ,17149                  ,17244                  ,6930                   ,7617                   ,8344                   ,11894                  ,11935                  ,12589                  ,12045                  ,11563                  ,12891                  ,13940                  ,1087                   ,1690                   ,2080                   ,1669                   ,2234                   ,2746                   ,3756                   ,3884                   ,4813                   ,4536                   ,30552                  ,49898                  ,22073                  ,27110                  ,27654                  ,19883                  ,28213                  ,32908                  ,38440                  ,28976                  ,1176                   ,1242                   ,1324                   ,1246                   ,1278                   ,1409                   ,1731                   ,2102                   ,3026                   ,3477                   ,24028                  ,21188                  ,23765                  ,23716                  ,24090                  ,32136                  ,40109                  ,43230                  ,48895                  ,55092                  
"    Costa Rica",2921                   ,3047                   ,3198                   ,4861                   ,6628                   ,7565                   ,5812                   ,6557                   ,6794                   ,7173                   ,1                       ,1                       ,1                       ,1                       ,1                       ,1                       ,1                       ,1                       ,1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)",1181                   ,1199                   ,1357                   ,1491                   ,1620                   ,2041                   ,2403                   ,2686                   ,3175                   ,3039                   ,91                      ,94                      ,98                      ,102                     ,110                     ,113                     ,107                     ,119                     ,136                     ,138                     ,183                     ,163                     ,181                     ,188                     ,200                     ,219                     ,219                     ,415                     ,435                     ,529                     ,"(D)",57                      ,58                      ,62                      ,54                      ,"(D)","(D)","(D)","(D)",0                       ,"(D)",3                       ,3                       ,4                       ,4                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",904                     ,"(D)",109                     ,109                     ,135                     ,139                     ,148                     ,111                     ,118                     ,126                     ,125                     ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",12                      ,14                      ,"(D)",13                      ,14                      ,19                      ,19                      ,19                      ,19                      ,19                      ,"(D)",129                     ,"(D)",127                     ,97                      ,0                       ,0                       ,0                       ,0                       ,0                       ,10                      ,40                      ,32                      ,29                      ,71                      ,91                      ,197                     ,202                     ,328                     ,417                     ,"(D)","(D)",320                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"    Honduras",1095                   ,1193                   ,1127                   ,1265                   ,1298                   ,1266                   ,1353                   ,1526                   ,1552                   ,1734                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)",1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,479                     ,507                     ,475                     ,600                     ,621                     ,526                     ,697                     ,877                     ,785                     ,936                     ,144                     ,163                     ,169                     ,171                     ,157                     ,"(D)","(D)","(D)","(D)","(D)","(D)",21                      ,22                      ,22                      ,23                      ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)",14                      ,14                      ,15                      ,16                      ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",101                     ,112                     ,119                     ,129                     ,137                     ,153                     ,166                     ,166                     ,175                     ,121                     ,"(*)","(*)","(*)","(*)","(*)",1                       ,"(D)","(D)",1                       ,1                       ,28                      ,33                      ,37                      ,42                      ,47                      ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,1                       ,1                       ,1                       ,1                       ,1                       ,487                     ,541                     ,496                     ,494                     ,492                     ,"(D)","(D)","(D)","(D)","(D)"
"    Mexico",74098                  ,85912                  ,99149                  ,108672                 ,104485                 ,105380                 ,130884                 ,144714                 ,168586                 ,164453                 ,791                     ,956                     ,906                     ,1058                   ,3694                   ,4157                   ,4557                   ,4839                   ,5106                   ,6224                   ,1332                   ,610                     ,1505                   ,"(D)",1996                   ,1713                   ,2334                   ,2664                   ,"(D)","(D)",40486                  ,44473                  ,48392                  ,51636                  ,44637                  ,44663                  ,50433                  ,55905                  ,64752                  ,62751                  ,4537                   ,4870                   ,5023                   ,5887                   ,4795                   ,4896                   ,5349                   ,6350                   ,7286                   ,7877                   ,7178                   ,7621                   ,8337                   ,8588                   ,8194                   ,8862                   ,11969                  ,12889                  ,13320                  ,12616                  ,924                     ,1055                   ,1095                   ,1109                   ,1104                   ,1323                   ,1424                   ,1419                   ,1582                   ,1623                   ,2087                   ,2163                   ,2012                   ,"(D)","(D)",2176                   ,2443                   ,2809                   ,2990                   ,3096                   ,4122                   ,5941                   ,6240                   ,5770                   ,5120                   ,5461                   ,6402                   ,6308                   ,8666                   ,7453                   ,1048                   ,1102                   ,1243                   ,1304                   ,1699                   ,2009                   ,2035                   ,2496                   ,2550                   ,2799                   ,11009                  ,11217                  ,12117                  ,13183                  ,12960                  ,11249                  ,11960                  ,13347                  ,17065                  ,"(D)",4207                   ,4987                   ,5592                   ,6538                   ,6289                   ,6932                   ,8643                   ,8677                   ,9566                   ,10614                  ,1015                   ,1600                   ,1811                   ,"(D)",1929                   ,2598                   ,3592                   ,3700                   ,4758                   ,4470                   ,12928                  ,"(D)",20926                  ,25641                  ,26277                  ,18694                  ,27009                  ,31765                  ,37242                  ,27727                  ,990                     ,970                     ,1075                   ,1020                   ,1109                   ,1173                   ,1374                   ,1710                   ,2471                   ,2843                   ,12350                  ,"(D)",18942                  ,19731                  ,18554                  ,25449                  ,32942                  ,35453                  ,"(D)","(D)"
"    Panama",29610                  ,38375                  ,5874                   ,6682                   ,6708                   ,6890                   ,6622                   ,6550                   ,8569                   ,10376                  ,"(D)","(D)",192                     ,226                     ,"(D)",184                     ,225                     ,210                     ,244                     ,260                     ,709                     ,"(D)","(D)","(D)",762                     ,769                     ,"(D)","(D)",0                       ,"(D)",435                     ,335                     ,399                     ,301                     ,270                     ,220                     ,364                     ,367                     ,336                     ,430                     ,"(D)",24                      ,25                      ,25                      ,18                      ,"(D)","(D)","(D)","(D)","(D)",160                     ,149                     ,152                     ,150                     ,119                     ,158                     ,294                     ,312                     ,274                     ,362                     ,"(*)","(*)","(*)","(*)","(*)",5                       ,5                       ,5                       ,5                       ,5                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)",6                       ,"(D)",0                       ,0                       ,0                       ,0                       ,849                     ,638                     ,876                     ,1801                   ,1775                   ,1340                   ,669                     ,766                     ,1097                   ,1272                   ,1                       ,1                       ,"(D)",1                       ,1                       ,3                       ,3                       ,3                       ,3                       ,3                       ,17124                  ,"(D)",684                     ,1000                   ,960                     ,1033                   ,1022                   ,931                     ,952                     ,985                     ,"(D)","(D)","(D)",84                      ,91                      ,104                     ,"(D)","(D)","(D)","(D)",10304                  ,4767                   ,3113                   ,"(D)","(D)",3237                   ,4051                   ,4090                   ,"(D)",6897                   
"    Other",3219                   ,3932                   ,4318                   ,4628                   ,4760                   ,5068                   ,5458                   ,4743                   ,5030                   ,4764                   ,"(D)","(D)",14                      ,16                      ,"(D)",28                      ,28                      ,28                      ,28                      ,28                      ,879                     ,"(D)","(D)","(D)",1882                   ,"(D)",1809                   ,1513                   ,"(D)",1130                   ,738                     ,822                     ,891                     ,1041                   ,1105                   ,1158                   ,1240                   ,1257                   ,1609                   ,1736                   ,"(D)",105                     ,146                     ,150                     ,155                     ,216                     ,239                     ,175                     ,275                     ,375                     ,"(D)",158                     ,178                     ,190                     ,203                     ,"(D)","(D)","(D)","(D)","(D)","(D)",17                      ,17                      ,18                      ,19                      ,2                       ,2                       ,2                       ,"(D)",2                       ,0                       ,0                       ,0                       ,0                       ,0                       ,3                       ,3                       ,5                       ,5                       ,3                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,3                       ,3                       ,3                       ,3                       ,3                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(D)","(D)","(D)","(*)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",60                      ,76                      ,"(D)","(D)",290                     ,125                     ,"(D)","(D)",32                      ,44                      ,"(D)",316                     ,"(D)",301                     ,273                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",113                     ,7                       ,41                      ,"(D)","(D)","(D)","(D)","(D)","(D)",895                     ,"(D)",784                     ,1276                   ,"(D)","(D)",1186                   ,1138                   
"  Other Western Hemisphere",285716                 ,337329                 ,433320                 ,548193                 ,659196                 ,854175                 ,979498                 ,1100950               ,1247165               ,1275598               ,8334                   ,8876                   ,8540                   ,10072                  ,9474                   ,9653                   ,9812                   ,10677                  ,12741                  ,15241                  ,1039                   ,1246                   ,2572                   ,2643                   ,2581                   ,2652                   ,2260                   ,2376                   ,1071                   ,1156                   ,6521                   ,8102                   ,7806                   ,8942                   ,11114                  ,10394                  ,8219                   ,10513                  ,12008                  ,11941                  ,227                     ,212                     ,210                     ,211                     ,149                     ,189                     ,176                     ,201                     ,212                     ,204                     ,761                     ,658                     ,703                     ,710                     ,1004                   ,1310                   ,1915                   ,2056                   ,2171                   ,2261                   ,2230                   ,2541                   ,2767                   ,2585                   ,2764                   ,2756                   ,1071                   ,1020                   ,1973                   ,2013                   ,"(D)","(D)","(D)","(D)","(D)",586                     ,505                     ,613                     ,"(D)","(D)",4                       ,"(D)","(D)",3410                   ,4657                   ,2429                   ,1117                   ,1416                   ,1787                   ,1534                   ,"(D)",11                      ,11                      ,11                      ,12                      ,0                       ,"(D)",0                       ,0                       ,"(D)","(*)","(*)","(*)","(*)","(D)","(*)","(*)","(*)","(*)","(*)",13675                  ,15815                  ,18487                  ,31891                  ,37531                  ,50606                  ,60340                  ,64859                  ,75446                  ,71823                  ,1789                   ,2268                   ,2348                   ,3180                   ,3577                   ,2064                   ,2536                   ,1462                   ,2304                   ,2577                   ,158962                 ,168375                 ,234084                 ,277979                 ,326988                 ,403332                 ,428940                 ,482509                 ,484246                 ,374135                 ,2070                   ,3493                   ,4025                   ,1317                   ,1559                   ,1538                   ,630                     ,680                     ,528                     ,354                     ,93326                  ,129155                 ,155459                 ,212170                 ,266372                 ,373935                 ,466762                 ,527874                 ,658822                 ,798369                 
"    Barbados",6869                   ,9305                   ,11610                  ,13336                  ,17290                  ,19659                  ,23156                  ,27555                  ,29340                  ,39083                  ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",13                      ,13                      ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)",0                       ,0                       ,0                       ,0                       ,85                      ,91                      ,"(D)",1661                   ,1755                   ,1802                   ,303                     ,350                     ,454                     ,121                     ,"(D)",26                      ,27                      ,28                      ,29                      ,"(D)","(D)","(D)","(D)","(D)",14                      ,15                      ,16                      ,16                      ,17                      ,"(D)",15                      ,15                      ,15                      ,15                      ,0                       ,0                       ,0                       ,0                       ,0                       ,9                       ,9                       ,9                       ,9                       ,9                       ,"(D)",17                      ,18                      ,18                      ,1                       ,"(*)","(*)","(*)","(D)","(*)","(*)","(*)","(D)","(D)","(D)",1751                   ,"(D)","(D)",393                     ,"(D)","(D)",11                      ,11                      ,11                      ,12                      ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)",415                     ,2446                   ,2701                   ,2801                   ,3300                   ,5718                   ,5681                   ,6195                   ,5377                   ,"(D)","(D)",47                      ,50                      ,"(D)","(D)",100                     ,113                     ,86                      ,"(D)","(D)",4186                   ,4396                   ,5082                   ,6342                   ,6855                   ,7739                   ,7964                   ,7355                   ,6853                   ,16189                  ,488                     ,571                     ,939                     ,181                     ,"(D)","(D)","(D)","(D)",4                       ,4                       ,1015                   ,"(D)",1291                   ,1803                   ,3780                   ,4050                   ,8820                   ,13229                  ,"(D)","(D)"
"    Bermuda",153219                 ,178594                 ,238331                 ,295649                 ,357052                 ,455281                 ,529959                 ,594802                 ,709173                 ,673762                 ,60                      ,65                      ,59                      ,99                      ,202                     ,477                     ,"(D)",834                     ,"(D)",1053                   ,207                     ,225                     ,"(D)",156                     ,173                     ,"(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(D)","(D)",757                     ,1788                   ,2248                   ,3114                   ,3828                   ,3                       ,1                       ,1                       ,1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,7                       ,7                       ,7                       ,7                       ,8                       ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(D)","(D)","(D)",426                     ,"(D)","(D)","(D)",2                       ,2                       ,2                       ,2                       ,2                       ,6                       ,"(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)",0                       ,0                       ,0                       ,0                       ,0                       ,9460                   ,11037                  ,10883                  ,20546                  ,25885                  ,39482                  ,48388                  ,51670                  ,"(D)","(D)","(D)",648                     ,"(D)","(D)","(D)",76                      ,"(D)",647                     ,668                     ,763                     ,91569                  ,97869                  ,137993                 ,151608                 ,167308                 ,200841                 ,204839                 ,227005                 ,234165                 ,190953                 ,216                     ,"(D)",94                      ,235                     ,270                     ,395                     ,483                     ,487                     ,249                     ,222                     ,51027                  ,"(D)",88283                  ,122237                 ,162343                 ,213254                 ,273198                 ,311910                 ,"(D)","(D)"
"    Dominican Republic",2772                   ,3001                   ,3692                   ,3911                   ,3714                   ,4508                   ,4115                   ,3669                   ,3854                   ,3945                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)",1046                   ,"(D)","(D)",1138                   ,888                     ,"(D)","(D)","(D)",1172                   ,1206                   ,1174                   ,1287                   ,1533                   ,1672                   ,1690                   ,2436                   ,2363                   ,2510                   ,"(D)",40                      ,44                      ,51                      ,33                      ,53                      ,57                      ,65                      ,74                      ,63                      ,"(D)",64                      ,64                      ,56                      ,43                      ,57                      ,78                      ,68                      ,66                      ,225                     ,"(D)","(D)","(D)","(D)","(D)",47                      ,"(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,198                     ,243                     ,"(D)",234                     ,222                     ,208                     ,212                     ,211                     ,"(D)",215                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1                       ,1                       ,1                       ,1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,9                       ,11                      ,7                       ,6                       ,6                       ,2                       ,2                       ,2                       ,2                       ,8                       ,11                      ,14                      ,9                       ,12                      ,12                      ,"(D)","(D)","(D)",200                     ,152                     
"    United Kingdom Islands, Caribbean",90436                  ,107176                 ,137922                 ,169907                 ,213587                 ,284563                 ,304189                 ,346572                 ,352142                 ,307409                 ,2031                   ,2453                   ,2401                   ,3296                   ,3661                   ,3613                   ,4392                   ,4300                   ,4972                   ,5685                   ,"(D)",507                     ,461                     ,"(D)",389                     ,565                     ,"(D)",287                     ,69                      ,70                      ,443                     ,363                     ,1132                   ,2184                   ,3443                   ,1129                   ,1019                   ,1595                   ,505                     ,593                     ,21                      ,22                      ,19                      ,12                      ,18                      ,"(D)","(D)","(D)","(D)","(D)",80                      ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)",86                      ,81                      ,77                      ,88                      ,"(D)","(D)","(D)","(D)","(D)",1                       ,1                       ,1                       ,1                       ,1                       ,"(D)","(D)","(D)","(D)",0                       ,1                       ,"(D)","(D)","(D)","(D)",672                     ,"(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)",0                       ,0                       ,"(D)","(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,2372                   ,901                     ,"(D)",5296                   ,5935                   ,4622                   ,5043                   ,5754                   ,10667                  ,14725                  ,295                     ,359                     ,"(D)",536                     ,706                     ,259                     ,280                     ,"(D)","(D)",764                     ,51429                  ,54121                  ,79633                  ,102265                 ,132317                 ,174546                 ,176608                 ,202389                 ,192086                 ,108455                 ,1335                   ,2453                   ,2628                   ,875                     ,"(D)",1115                   ,"(D)","(D)","(D)","(D)","(D)",46018                  ,49823                  ,"(D)","(D)",98715                  ,"(D)",131783                 ,143120                 ,"(D)"
"    Other",32420                  ,39254                  ,41764                  ,65390                  ,67553                  ,90164                  ,118079                 ,128352                 ,152656                 ,251399                 ,"(D)","(D)","(D)","(D)","(D)","(D)",4550                   ,"(D)","(D)",8490                   ,1                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3563                   ,"(D)","(D)",5034                   ,3418                   ,3884                   ,5572                   ,4890                   ,"(D)",123                     ,118                     ,119                     ,68                      ,"(D)",68                      ,75                      ,81                      ,81                      ,"(D)",572                     ,616                     ,631                     ,936                     ,1044                   ,"(D)","(D)","(D)","(D)",2020                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1                       ,1                       ,1                       ,1                       ,1                       ,0                       ,"(D)",0                       ,0                       ,0                       ,1                       ,1                       ,1                       ,1                       ,1                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,1230                   ,1188                   ,3404                   ,3013                   ,2189                   ,576                     ,1016                   ,1029                   ,1299                   ,1606                   ,105                     ,"(D)","(D)",646                     ,556                     ,"(D)",260                     ,"(D)",836                     ,848                     ,11777                  ,11988                  ,11375                  ,17762                  ,20507                  ,20207                  ,39528                  ,45760                  ,51141                  ,58537                  ,22                      ,"(D)",357                     ,21                      ,22                      ,"(D)",9                       ,"(D)","(D)","(D)","(D)",13989                  ,16053                  ,"(D)","(D)","(D)","(D)","(D)",87479                  ,176740                 
"Africa",38453                  ,44211                  ,52398                  ,60749                  ,73964                  ,93415                  ,109019                 ,131550                 ,153536                 ,179713                 ,20209                  ,21959                  ,27565                  ,33870                  ,42544                  ,50761                  ,54985                  ,71200                  ,81715                  ,100585                 ,"(*)","(*)",926                     ,"(D)",1450                   ,1188                   ,2522                   ,2406                   ,"(D)","(D)",5935                   ,7847                   ,6573                   ,7332                   ,7853                   ,9886                   ,9545                   ,10010                  ,13117                  ,11343                  ,389                     ,"(D)","(D)","(D)",769                     ,846                     ,791                     ,749                     ,914                     ,1163                   ,2154                   ,2775                   ,1771                   ,1961                   ,1793                   ,2209                   ,2195                   ,2459                   ,2181                   ,2141                   ,384                     ,501                     ,547                     ,571                     ,616                     ,699                     ,459                     ,515                     ,511                     ,344                     ,430                     ,456                     ,405                     ,433                     ,461                     ,370                     ,421                     ,363                     ,446                     ,446                     ,22                      ,"(D)","(D)",221                     ,169                     ,47                      ,52                      ,179                     ,302                     ,316                     ,370                     ,324                     ,194                     ,196                     ,251                     ,328                     ,291                     ,287                     ,298                     ,251                     ,329                     ,837                     ,896                     ,1019                   ,1370                   ,2487                   ,2238                   ,2473                   ,3959                   ,2084                   ,3826                   ,4099                   ,2947                   ,3571                   ,3887                   ,4203                   ,3964                   ,3749                   ,4123                   ,3935                   ,184                     ,625                     ,150                     ,213                     ,229                     ,462                     ,440                     ,394                     ,407                     ,411                     ,2233                   ,1778                   ,1798                   ,2414                   ,3165                   ,1634                   ,2284                   ,5192                   ,7800                   ,5389                   ,516                     ,492                     ,390                     ,373                     ,531                     ,851                     ,949                     ,1209                   ,1402                   ,1290                   ,5550                   ,7411                   ,12049                  ,"(D)",14304                  ,24430                  ,34330                  ,37392                  ,"(D)","(D)"
