sector,year,capital_expenditures,compensation_employees,employment,exports_by_parent_to_affiliates,exports_by_parent_to_other,imports_by_parent_to_affiliates,imports_by_parent_to_other,liabilities,net_income,owners_equity,rd_expenditures,total_assets,total_sales,value_added,CI,TGasset,TGequity,PT,Rem,TP
  Insurance carriers and related activities,2013,12207.0,95389.0,923900.0,0.0,0.0,,,4727707.0,63999.0,816051.0,,5543758.0,907370.0,114779.0,792591.0,0.011544335088219941,0.07842524548098097,0.1242331421149475,0.008603835191398781,0.6709264170921175
  Insurance carriers and related activities,2014,14077.0,114180.0,1084900.0,,,,,5787780.0,78551.0,981489.0,,6769270.0,1023517.0,115348.0,908169.0,0.01160405774921077,0.08003248126061525,0.10632131993732141,0.008770393584662181,0.6879576107899807
  Insurance carriers and related activities,2015,14298.0,121145.0,1107300.0,,,,,5962125.0,74413.0,982516.0,,6944641.0,1084621.0,141049.0,943572.0,0.01071516871786461,0.075737189012698,0.12738101688792558,0.009117146813570547,0.6142473894919311
  Insurance carriers and related activities,2016,13826.0,124655.0,1132500.0,,,,,6137387.0,59879.0,982756.0,,7120143.0,1147135.0,131398.0,1015737.0,0.008409803005360988,0.06092967125105316,0.11602472406181015,0.009172553348050037,0.480357787493482
  Insurance carriers and related activities,2017,13110.0,124433.0,1088500.0,,,,,6094402.0,73651.0,1052258.0,,7146660.0,1161188.0,119170.0,1042018.0,0.010305653270198946,0.06999329061884063,0.1094809370693615,0.009526335936303781,0.5918928258580923
  Insurance carriers and related activities,2018,13568.0,132764.0,1148600.0,,,,,5987370.0,78285.0,1018507.0,,7005877.0,1235645.0,136330.0,1099315.0,0.01117418989799564,0.0768625056086998,0.11869232108654014,0.009632305995704917,0.5896553282516345
  Insurance carriers and related activities,2019,15744.0,139064.0,1211200.0,,,,,6803935.0,100146.0,1235075.0,,8039010.0,1390688.0,151939.0,1238749.0,0.01245750409565357,0.08108495435499868,0.12544501321003962,0.009567921620431527,0.7201432433987229
  Machinery,2009,6207.0,42255.0,507600.0,14686.0,24368.0,8592.0,8849.0,193790.0,8047.0,131893.0,6743.0,325683.0,189351.0,55685.0,133666.0,0.02470807503001385,0.06101157756666389,0.10970252167060678,0.006937056737588653,0.1904390013016211
  Machinery,2010,6349.0,44984.0,536500.0,19732.0,25821.0,10252.0,9256.0,201681.0,18090.0,148617.0,7771.0,350298.0,212914.0,68815.0,144099.0,0.05164174502851857,0.12172227941621752,0.12826654240447344,0.00698726312519416,0.4021429841721501
  Machinery,2011,9317.0,47807.0,563700.0,22979.0,29519.0,13838.0,10941.0,219213.0,25557.0,152093.0,8344.0,371306.0,236353.0,75251.0,161102.0,0.0688300215994355,0.16803534679439552,0.13349476671988647,0.007067441310389687,0.5345869851695358
  Machinery,2012,10702.0,49480.0,568200.0,25413.0,31039.0,14401.0,11907.0,239598.0,24084.0,167945.0,9039.0,407543.0,254004.0,75740.0,178264.0,0.05909560463558446,0.14340409062490697,0.1332981344596973,0.007256834447964332,0.48674211802748585
  Machinery,2013,10917.0,52700.0,594500.0,27663.0,34427.0,15449.0,12438.0,258562.0,26235.0,178302.0,9406.0,436864.0,271025.0,78481.0,192544.0,0.0600530142103721,0.1471380018171417,0.13201177460050462,0.0073871600784973365,0.4978178368121442
  Machinery,2014,11634.0,49145.0,532400.0,25465.0,30436.0,18143.0,9132.0,235205.0,27132.0,181271.0,8152.0,416476.0,243289.0,77737.0,165552.0,0.06514661108923443,0.14967645128012755,0.14601239669421487,0.007692367893814175,0.5520805778817784
  Machinery,2015,10943.0,54874.0,571200.0,27273.0,32871.0,17862.0,10567.0,273037.0,17214.0,173334.0,9115.0,446372.0,245448.0,72112.0,173336.0,0.03856424686136227,0.09931115649555194,0.1262464985994398,0.008005660597572363,0.31370047745744795
  Machinery,2016,9017.0,50772.0,550600.0,27296.0,34674.0,16877.0,10518.0,279780.0,13268.0,176395.0,8885.0,456175.0,228819.0,66959.0,161860.0,0.02908532909519373,0.07521755151790016,0.12161096985107156,0.007684344351616418,0.26132513984085715
  Machinery,2017,8703.0,50001.0,516799.99999999994,28864.0,33377.0,18151.0,9910.0,296743.0,19819.0,201349.0,8978.0,498092.0,239040.0,71274.0,167766.0,0.03978983802189154,0.09843108234955227,0.1379140866873065,0.008062596749226008,0.39637207255854884
  Machinery,2018,10518.0,56700.0,574800.0,29504.0,35065.0,19296.0,11534.0,301545.0,31212.0,210876.0,9893.0,512421.0,278597.0,94711.0,183886.0,0.06091085259971781,0.14801115347407956,0.16477209464161446,0.008220250521920668,0.5504761904761905
  Machinery,2019,10551.0,60510.0,612700.0,30093.0,33703.0,20960.0,10486.0,333370.0,26728.0,207072.0,10149.0,540442.0,296978.0,98505.0,198473.0,0.04945581579521947,0.12907587698964612,0.16077199281867147,0.008229965725477394,0.44171211370021485
  Management of nonbank companies and enterprises,2009,268.0,213.0,2400.0,,0.0,0.0,0.0,62088.0,-842.0,91174.0,0.0,153262.0,1034.0,-1271.0,2305.0,-0.005493860187130535,-0.009235088950797377,-0.5295833333333333,0.007395833333333333,-3.9530516431924885
  Management of nonbank companies and enterprises,2010,184.0,181.0,2200.0,,0.0,0.0,0.0,65980.0,15049.0,105538.0,,171518.0,911.0,11663.0,-10752.0,0.08774006226751711,0.14259318918304306,5.301363636363637,0.006856060606060606,83.14364640883979
  Management of nonbank companies and enterprises,2011,81.0,243.0,3000.0,,0.0,0.0,0.0,61477.0,8114.0,109581.0,,171058.0,1393.0,4829.0,-3436.0,0.04743420360345614,0.0740456831019976,1.6096666666666666,0.00675,33.390946502057616
  Management of nonbank companies and enterprises,2012,111.0,280.0,3100.0,,,0.0,0.0,63601.0,16658.0,120622.0,0.0,184222.0,1610.0,8753.0,-7143.0,0.09042351076418668,0.13810084395881347,2.8235483870967744,0.007526881720430107,59.49285714285714
  Management of nonbank companies and enterprises,2013,254.0,362.0,3300.0,,,0.0,0.0,94387.0,14547.0,129946.0,0.0,224333.0,1858.0,16063.0,-14205.0,0.064845564406485,0.11194650085420098,4.867575757575757,0.009141414141414141,40.18508287292818
  Management of nonbank companies and enterprises,2014,928.0,1161.0,9600.0,,,1.0,1.0,62970.0,11824.0,129383.0,0.0,192352.0,1590.0,4559.0,-2969.0,0.061470637165197135,0.09138758569518407,0.47489583333333335,0.010078125,10.184323858742463
  Management of nonbank companies and enterprises,2015,626.0,851.0,7300.0,,,1.0,1.0,58064.0,7907.0,130529.0,0.0,188593.0,667.0,6028.0,-5361.0,0.041926264495500895,0.060576576852653434,0.8257534246575342,0.009714611872146119,9.291421856639248
  Management of nonbank companies and enterprises,2016,593.0,882.0,7800.0,,,1.0,1.0,55196.0,7625.0,148710.0,,203906.0,658.0,6070.0,-5412.0,0.03739468186321148,0.051274292246654564,0.7782051282051282,0.009423076923076923,8.645124716553289
  Management of nonbank companies and enterprises,2017,583.0,809.0,7800.0,0.0,,1.0,1.0,50438.0,7009.0,148442.0,1.0,198880.0,398.0,6533.0,-6135.0,0.0352423572003218,0.04721709489228116,0.8375641025641025,0.008643162393162393,8.663782447466007
  Management of nonbank companies and enterprises,2018,580.0,893.0,8000.0,0.0,,1.0,1.0,54321.0,6645.0,153239.0,0.0,207560.0,374.0,6492.0,-6118.0,0.03201483908267489,0.043363634583885306,0.8115,0.009302083333333334,7.441209406494961
  Management of nonbank companies and enterprises,2019,503.0,1152.0,9500.0,0.0,1.0,0.0,,46313.0,22182.0,161273.0,0.0,207586.0,603.0,4288.0,-3685.0,0.10685691713314,0.13754317213668749,0.4513684210526316,0.010105263157894737,19.255208333333332
"  Management, scientific, and technical consulting",2009,336.0,9575.0,67600.0,,,,,14688.0,1113.0,11744.0,71.0,26432.0,15977.0,11044.0,4933.0,0.042108050847457626,0.09477179836512262,0.16337278106508876,0.011803500986193293,0.11624020887728459
"  Management, scientific, and technical consulting",2010,292.0,8897.0,54200.0,,,,,13577.0,1430.0,12877.0,,26454.0,15665.0,10295.0,5370.0,0.05405609737657821,0.11105071056923196,0.18994464944649447,0.013679274292742927,0.160728335393953
"  Management, scientific, and technical consulting",2011,293.0,7071.0,42300.0,,,,,8848.0,1312.0,10996.0,,19845.0,13002.0,8218.0,4784.0,0.06611237087427564,0.11931611495089123,0.1942789598108747,0.013930260047281325,0.18554659878376467
"  Management, scientific, and technical consulting",2012,389.0,7929.0,46300.0,,,,,9990.0,1202.0,14173.0,,24164.0,14601.0,8209.0,6392.0,0.04974341996358219,0.08480914414732238,0.1773002159827214,0.014271058315334774,0.15159540925715728
"  Management, scientific, and technical consulting",2013,426.0,8547.0,50800.0,,,,,10225.0,1253.0,15097.0,,25322.0,15283.0,9286.0,5997.0,0.04948266329673801,0.08299662184539974,0.18279527559055117,0.014020669291338583,0.1466011466011466
"  Management, scientific, and technical consulting",2014,546.0,18220.0,189600.0,,5.0,,,27079.0,3671.0,21988.0,78.0,49067.0,33751.0,21747.0,12004.0,0.07481606782562618,0.16695470256503547,0.11469936708860759,0.008008087201125176,0.20148188803512623
"  Management, scientific, and technical consulting",2015,1028.0,20379.0,200400.0,,5.0,,1.0,38206.0,4624.0,28801.0,,67007.0,40063.0,25742.0,14321.0,0.06900771561180175,0.16054998090344086,0.12845309381237524,0.00847430139720559,0.2269002404435939
"  Management, scientific, and technical consulting",2016,924.0,20999.0,207400.0,,1.0,,1.0,41672.0,3851.0,29899.0,,71571.0,41362.0,25802.0,15560.0,0.053806709421413704,0.12880029432422488,0.1244069431051109,0.008437399549983928,0.18338968522310586
"  Management, scientific, and technical consulting",2017,1013.0,29036.0,263900.0,,1.0,,1.0,77793.0,3749.0,51847.0,,129640.0,57204.0,32527.0,24677.0,0.028918543659364394,0.07230890890504754,0.12325502084122773,0.009168877099911583,0.1291155806584929
"  Management, scientific, and technical consulting",2018,1134.0,30944.0,264600.0,,1.0,,1.0,75723.0,3947.0,64309.0,,140032.0,62845.0,35359.0,27486.0,0.02818641453382084,0.061375546191046355,0.13363189720332577,0.009745527840765936,0.12755299896587383
"  Management, scientific, and technical consulting",2019,1114.0,32261.0,271100.0,,1.0,0.0,,79392.0,3887.0,79121.0,1133.0,158513.0,62999.0,36613.0,26386.0,0.02452164806672008,0.049127286055535194,0.1350534857985983,0.009916697405631378,0.12048603577074486
  Miscellaneous manufacturing,2009,3691.0,24543.0,300700.0,9303.0,,5976.0,2434.0,91916.0,6043.0,109103.0,6317.0,201019.0,87770.0,37663.0,50107.0,0.030061834950925036,0.05538802782691585,0.12525108081143999,0.006801629531094114,0.24622091838813512
  Miscellaneous manufacturing,2010,3355.0,27051.0,314500.0,9276.0,,8856.0,2340.0,100463.0,11507.0,117370.0,7030.0,217834.0,99422.0,45325.0,54097.0,0.05282462792768806,0.09804038510692681,0.14411764705882352,0.007167726550079492,0.42538168644412405
  Miscellaneous manufacturing,2011,3649.0,28960.0,316800.0,9344.0,,,,109390.0,14076.0,124138.0,7123.0,233528.0,108091.0,50401.0,57690.0,0.06027542735774725,0.11338993700559055,0.15909406565656567,0.007617845117845118,0.4860497237569061
  Miscellaneous manufacturing,2012,3805.0,29488.0,310900.0,9613.0,5229.0,11544.0,,123802.0,9638.0,113227.0,,237029.0,107959.0,50771.0,57188.0,0.04066169118546676,0.08512104003462072,0.16330331296236733,0.007903934812908759,0.32684481823114486
  Miscellaneous manufacturing,2013,3618.0,31135.0,304900.0,9890.0,5692.0,10863.0,2683.0,116328.0,14490.0,112305.0,7749.0,228632.0,111417.0,52310.0,59107.0,0.06337695510689667,0.12902364097769467,0.1715644473597901,0.008509620640647206,0.46539264493335475
  Miscellaneous manufacturing,2014,4724.0,38999.0,411900.0,11158.0,10320.0,,,152912.0,14797.0,135073.0,8920.0,287984.0,147417.0,60155.0,87262.0,0.05138132674037447,0.10954817024868034,0.1460427288176742,0.007890062312859108,0.37941998512782377
  Miscellaneous manufacturing,2015,5036.0,47806.0,470600.0,12449.0,8269.0,14971.0,3985.0,197084.0,14192.0,176529.0,8133.0,373614.0,145079.0,64431.0,80648.0,0.037985728586187886,0.08039472268012621,0.13691245218869527,0.008465434197478397,0.29686650211270554
  Miscellaneous manufacturing,2016,5947.0,50086.0,503400.0,,,19622.0,4101.0,209567.0,19774.0,196157.0,9009.0,405724.0,172907.0,72945.0,99962.0,0.04873756543857401,0.10080700663244238,0.1449046483909416,0.008291285922394384,0.39480094237910796
  Miscellaneous manufacturing,2017,6635.0,49025.0,494900.0,11155.0,7815.0,18877.0,4297.0,205129.0,22719.0,200289.0,8694.0,405419.0,168738.0,76069.0,92669.0,0.05603832084830755,0.11343109207195602,0.15370579915134372,0.008255034687142183,0.46341662417134116
  Miscellaneous manufacturing,2018,7645.0,52503.0,520299.99999999994,11798.0,8083.0,21452.0,4320.0,212804.0,15444.0,206367.0,9596.0,419172.0,180011.0,80249.0,99762.0,0.03684406401190919,0.07483754670078065,0.15423601768210649,0.00840909090909091,0.2941546197360151
  Miscellaneous manufacturing,2019,7249.0,49691.0,482100.0,12405.0,7548.0,21516.0,4677.0,208132.0,24082.0,206068.0,9224.0,414200.0,175887.0,78751.0,97136.0,0.058140994688556255,0.11686433604441253,0.16334992740095416,0.008589331397358778,0.48463504457547646
  Miscellaneous services,2009,4234.0,19390.0,498300.0,263.0,,,,69327.0,340.0,33237.0,344.0,102564.0,52718.0,28052.0,24666.0,0.003315003315003315,0.010229563438336793,0.056295404374874576,0.003242691818850759,0.017534811758638472
  Miscellaneous services,2010,4155.0,19210.0,491800.0,414.0,,105.0,,67206.0,1546.0,36136.0,338.0,103342.0,55650.0,30464.0,25186.0,0.014960035609916588,0.0427828204560549,0.06194387962586417,0.0032550494781076315,0.08047891723060906
  Miscellaneous services,2011,3300.0,20098.0,492200.0,380.0,,131.0,87.0,64423.0,6617.0,38668.0,372.0,103091.0,57220.0,27848.0,29372.0,0.06418601041798024,0.17112340953760216,0.05657862657456319,0.0034027495597995397,0.3292367399741268
  Miscellaneous services,2012,3350.0,19566.0,489200.0,84.0,,178.0,,63718.0,,38043.0,202.0,101761.0,56529.0,28641.0,27888.0,,,0.0585466067048242,0.0033329926410466068,
  Miscellaneous services,2013,2649.0,18959.0,479000.0,101.0,,187.0,,74145.0,,38481.0,213.0,112627.0,56227.0,29399.0,26828.0,,,0.06137578288100209,0.003298364648573417,
  Miscellaneous services,2014,4518.0,19215.0,529700.0,206.0,468.0,155.0,619.0,93624.0,3557.0,37921.0,660.0,131545.0,63906.0,29371.0,34535.0,0.0270401763655023,0.09380026898024842,0.055448367000188785,0.003022937511799132,0.18511579495186054
  Miscellaneous services,2015,4116.0,16485.0,471300.0,161.0,,141.0,534.0,76549.0,2518.0,28361.0,578.0,104910.0,56745.0,24989.0,31756.0,0.024001525116766752,0.0887838933747047,0.05302143008699342,0.002914810099724167,0.15274491962390052
  Miscellaneous services,2016,4665.0,18231.0,498900.0,205.0,536.0,166.0,669.0,98048.0,1333.0,28306.0,342.0,126354.0,63442.0,26902.0,36540.0,0.010549725374740807,0.047092489224899316,0.05392262978552816,0.0030451994387652834,0.07311721792551149
  Miscellaneous services,2017,3755.0,20368.0,544300.0,,,167.0,,110287.0,6805.0,46275.0,322.0,156562.0,68478.0,34980.0,33498.0,0.0434652086713251,0.14705564559697462,0.06426602976299835,0.003118378345275277,0.3341025137470542
  Miscellaneous services,2018,6994.0,22094.0,541700.0,,,250.0,,126751.0,10927.0,61464.0,337.0,188215.0,77878.0,31438.0,46440.0,0.05805594665674893,0.17777886242353247,0.05803581318072734,0.003398867761983878,0.4945686611749796
  Miscellaneous services,2019,7010.0,23963.0,589200.0,,,328.0,,158381.0,9447.0,63181.0,,221562.0,84539.0,35192.0,49347.0,0.042638178026917974,0.14952279957582185,0.05972844534962661,0.0033892000452591087,0.3942327755289404
  Motion picture and sound recording industries,2009,1031.0,4487.0,63100.0,,,,,52729.0,-1372.0,18370.0,,71098.0,37506.0,4369.0,33137.0,-0.01929730794115165,-0.07468698965704954,0.06923930269413629,0.005925779186476492,-0.30577223088923555
  Motion picture and sound recording industries,2010,933.0,4680.0,62100.0,,,,,52193.0,713.0,18695.0,,70889.0,38785.0,7824.0,30961.0,0.010057977965551778,0.03813853971650174,0.1259903381642512,0.0062801932367149765,0.15235042735042736
  Motion picture and sound recording industries,2011,777.0,4662.0,62400.0,,,,,52418.0,-94.0,20188.0,,72606.0,38790.0,7185.0,31605.0,-0.0012946588436217393,-0.004656231424608678,0.11514423076923076,0.006225961538461539,-0.020163020163020164
  Motion picture and sound recording industries,2012,821.0,4467.0,60500.0,,,,,55652.0,720.0,20842.0,,76494.0,39344.0,7185.0,32159.0,0.009412502941407169,0.034545629018328375,0.1187603305785124,0.006152892561983471,0.16118200134318333
  Motion picture and sound recording industries,2013,747.0,4283.0,47900.0,,,,,53957.0,608.0,22701.0,,76658.0,36966.0,6534.0,30432.0,0.007931331367893762,0.02678296110303511,0.13640918580375783,0.0074512874043145445,0.1419565724959141
  Motion picture and sound recording industries,2014,1384.0,4220.0,93800.0,,,,,31669.0,635.0,33889.0,,65558.0,26398.0,7032.0,19366.0,0.00968607950212026,0.01873764348313612,0.0749680170575693,0.0037491115849324803,0.1504739336492891
  Motion picture and sound recording industries,2015,1305.0,4215.0,101800.0,,,0.0,,35011.0,-2232.0,34817.0,,69827.0,27115.0,4182.0,22933.0,-0.03196471279018145,-0.06410661458482925,0.041080550098231826,0.0034503929273084475,-0.5295373665480427
  Motion picture and sound recording industries,2016,1403.0,4429.0,107400.0,,14.0,0.0,6.0,34090.0,380.0,42694.0,,76784.0,28072.0,7006.0,21066.0,0.004948947697436966,0.008900548086382161,0.06523277467411545,0.0034365301055245185,0.08579814856626779
  Motion picture and sound recording industries,2017,1885.0,4842.0,113700.0,,,,,35200.0,144.0,39386.0,,74585.0,30359.0,8573.0,21786.0,0.00193068311322652,0.0036561214644797646,0.07540017590149516,0.0035488126649076517,0.02973977695167286
  Motion picture and sound recording industries,2018,1657.0,5769.0,115000.0,,,0.0,,36416.0,1528.0,37863.0,,74279.0,31718.0,10017.0,21701.0,0.02057109007929563,0.04035602038929826,0.08710434782608696,0.004180434782608696,0.26486392789044894
  Motion picture and sound recording industries,2019,1551.0,5478.0,107100.0,,,,,40965.0,1350.0,31785.0,,72750.0,31490.0,9859.0,21631.0,0.018556701030927835,0.04247286455875413,0.09205415499533147,0.004262371615312792,0.24644030668127054
  Nonmetallic mineral products,2009,2450.0,8434.0,107800.0,711.0,1966.0,568.0,653.0,42717.0,-1673.0,20100.0,388.0,62817.0,34656.0,10951.0,23705.0,-0.02663291784071191,-0.08323383084577114,0.10158627087198516,0.006519789734075448,-0.19836376571022055
  Nonmetallic mineral products,2010,1747.0,7227.0,94400.0,681.0,2325.0,425.0,999.0,37171.0,1069.0,20197.0,383.0,57368.0,33206.0,10536.0,22670.0,0.018634081718030958,0.0529286527702134,0.11161016949152543,0.006379766949152542,0.1479175314791753
  Nonmetallic mineral products,2011,1913.0,7830.0,97100.0,890.0,2619.0,502.0,1288.0,39858.0,218.0,21434.0,429.0,61292.0,36624.0,10952.0,25672.0,0.0035567447627749137,0.010170756741625455,0.11279093717816684,0.006719876416065911,0.027841634738186464
  Nonmetallic mineral products,2012,2023.0,7722.0,93300.0,845.0,2276.0,471.0,1236.0,42961.0,1466.0,20936.0,450.0,63896.0,36716.0,12518.0,24198.0,0.022943533241517464,0.0700229270156668,0.13416934619506968,0.0068971061093247585,0.18984718984718985
  Nonmetallic mineral products,2013,2102.0,7680.0,91500.0,824.0,2199.0,451.0,1199.0,40888.0,1637.0,22736.0,446.0,63624.0,36316.0,12700.0,23616.0,0.025729284546711934,0.07200035186488389,0.13879781420765028,0.006994535519125683,0.21315104166666668
  Nonmetallic mineral products,2014,1880.0,7368.0,88100.0,1230.0,2122.0,678.0,812.0,48702.0,1428.0,19646.0,448.0,68348.0,35086.0,11597.0,23489.0,0.020893076607947564,0.07268655196986663,0.1316345062429058,0.006969353007945517,0.19381107491856678
  Nonmetallic mineral products,2015,1970.0,7527.0,88900.0,1124.0,2220.0,681.0,810.0,51734.0,1923.0,21096.0,438.0,72831.0,32213.0,11972.0,20241.0,0.026403591877085308,0.0911547212741752,0.1346681664791901,0.007055680539932509,0.2554802710243125
  Nonmetallic mineral products,2016,1809.0,7274.0,81700.0,1039.0,2030.0,668.0,654.0,48918.0,1884.0,20664.0,416.0,69582.0,29376.0,11538.0,17838.0,0.02707596792273864,0.09117305458768873,0.14122399020807833,0.007419420644634842,0.25900467418201817
  Nonmetallic mineral products,2017,1879.0,7309.0,77700.0,954.0,1892.0,756.0,502.0,50912.0,995.0,20990.0,433.0,71901.0,28132.0,10678.0,17454.0,0.013838472343917331,0.047403525488327776,0.13742599742599743,0.00783891033891034,0.1361335339991791
  Nonmetallic mineral products,2018,1953.0,7559.0,80500.0,973.0,2074.0,769.0,548.0,51611.0,1611.0,21673.0,483.0,73284.0,30352.0,11099.0,19253.0,0.02198297036187981,0.07433211830388041,0.13787577639751553,0.007825051759834369,0.2131234290250033
  Nonmetallic mineral products,2019,1550.0,6035.0,65400.00000000001,637.0,2264.0,659.0,432.0,38038.0,349.0,21476.0,472.0,59514.0,26542.0,8850.0,17692.0,0.00586416641462513,0.016250698454088285,0.1353211009174312,0.0076898572884811405,0.057829328914664455
  Oil and Gas Extraction,2009,24444.0,4671.0,36600.0,,,,,106147.0,204.0,136449.0,,242596.0,49845.0,40951.0,8894.0,0.000840904219360583,0.0014950640898797353,1.118879781420765,0.010635245901639343,0.04367373153500321
  Oil and Gas Extraction,2010,26282.0,4915.0,37200.0,,,,,128355.0,17838.0,148543.0,,276898.0,59512.0,40750.0,18762.0,0.06442083366438182,0.1200864396168113,1.0954301075268817,0.011010304659498206,3.629298067141404
  Oil and Gas Extraction,2011,36497.0,6385.0,43800.0,,,,,157983.0,20862.0,166793.0,,324776.0,78748.0,44258.0,34490.0,0.0642350419981772,0.12507719148885146,1.0104566210045662,0.012148021308980213,3.26734534064213
  Oil and Gas Extraction,2012,42508.0,6993.0,45800.0,,,,,180048.0,5741.0,189060.0,16.0,369108.0,79141.0,40579.0,38562.0,0.015553713276331047,0.030366021368877606,0.886004366812227,0.012723799126637556,0.8209638209638209
  Oil and Gas Extraction,2013,46264.0,5780.0,37200.0,,,,,161249.0,13710.0,181731.0,15.0,342980.0,88053.0,46107.0,41946.0,0.0399731762785002,0.0754411740429536,1.2394354838709678,0.012948028673835125,2.3719723183391004
  Oil and Gas Extraction,2014,65854.0,9540.0,61200.0,,,,,207586.0,11581.0,216897.0,,424484.0,116916.0,81161.0,35755.0,0.027282535973087326,0.05339400729378461,1.3261601307189543,0.012990196078431373,1.2139412997903565
  Oil and Gas Extraction,2015,49424.0,8668.0,51600.0,,1505.0,,,183700.0,-45889.0,163726.0,,347426.0,72772.0,39151.0,33621.0,-0.13208280324443192,-0.2802792470346799,0.7587403100775194,0.013998708010335918,-5.294070143054914
  Oil and Gas Extraction,2016,24837.0,7947.0,46700.0,,,236.0,,161720.0,-26997.0,133569.0,,295289.0,57899.0,32850.0,25049.0,-0.09142568805475314,-0.20212025245378792,0.7034261241970021,0.014180942184154175,-3.397130992827482
  Oil and Gas Extraction,2017,31671.0,8222.0,49800.0,,,,,150550.0,-4394.0,131764.0,,282314.0,72760.0,50550.0,22210.0,-0.015564229900040381,-0.033347500075893266,1.0150602409638554,0.013758366800535474,-0.5344198491851131
  Oil and Gas Extraction,2018,37286.0,8465.0,47400.0,,,,,150202.0,11084.0,127505.0,,277707.0,87815.0,66520.0,21295.0,0.03991256972276536,0.08692992431669347,1.4033755274261603,0.014882208157524612,1.30939161252215
  Oil and Gas Extraction,2019,26599.0,8504.0,52700.0,,,,,195485.0,2022.0,143973.0,,339458.0,93608.0,43189.0,50419.0,0.005956554271809768,0.014044299972911588,0.8195256166982923,0.013447185325743202,0.23777046095954846
  Other information services,2009,2855.0,18338.0,236000.0,1.0,,,,92906.0,7953.0,69196.0,,162102.0,63515.0,29809.0,33706.0,0.04906170189140171,0.11493438927105613,0.1263093220338983,0.006475282485875707,0.4336896062820373
  Other information services,2010,6265.0,18994.0,239400.0,,,5.0,,96489.0,13274.0,73578.0,,170067.0,69095.0,36681.0,32414.0,0.07805159143161225,0.18040718693087607,0.15322055137844612,0.006611668059036481,0.6988522691376224
  Other information services,2011,6211.0,21978.0,254700.0,,,6.0,,92892.0,12917.0,99036.0,,191928.0,79786.0,38698.0,41088.0,0.06730127964653412,0.13042731935861707,0.15193561052218296,0.007190812720848056,0.5877240877240877
  Other information services,2012,6891.0,25983.0,270800.0,,,4.0,,108374.0,21317.0,132237.0,,240611.0,93055.0,50578.0,42477.0,0.0885952845048647,0.161202991598418,0.1867725258493353,0.007995753323485967,0.8204210445291152
  Other information services,2013,10268.0,24888.0,253500.0,,,,,118752.0,23399.0,155180.0,,273932.0,99548.0,47077.0,52471.0,0.0854190090971482,0.15078618378657044,0.18570808678500986,0.008181459566074951,0.9401719704275152
  Other information services,2014,13184.0,31954.0,269800.0,,,,,150315.0,31420.0,225776.0,,376091.0,115181.0,66356.0,48825.0,0.08354361045598006,0.13916448161009143,0.24594514455151964,0.009869656535705462,0.9832884771859548
  Other information services,2015,13675.0,35145.0,293500.0,,,,,149833.0,24500.0,250849.0,,400683.0,127948.0,61204.0,66744.0,0.06114559389841845,0.09766831839074502,0.20853151618398638,0.009978705281090289,0.6971119647175985
  Other information services,2016,13553.0,39971.0,305100.0,,406.0,,,163126.0,39294.0,282617.0,,445743.0,147372.0,74718.0,72654.0,0.08815393623680012,0.1390362221663948,0.24489675516224188,0.010917458756691796,0.9830627204723424
  Other information services,2017,19028.0,42113.0,290500.0,,194.0,,,162065.0,40824.0,287166.0,,449232.0,156688.0,78071.0,78617.0,0.09087509349289453,0.14216167652159378,0.26874698795180724,0.012080608146873208,0.9693918742431078
  Other information services,2018,34100.0,52419.0,299400.0,,209.0,,,187840.0,65214.0,323293.0,,511132.0,198158.0,104829.0,93329.0,0.12758739425432178,0.20171794625927564,0.35013026052104207,0.014590013360053439,1.244090883076747
  Other information services,2019,33201.0,53599.0,324400.0,,,,,209670.0,64016.0,368659.0,,578329.0,229191.0,115619.0,113572.0,0.11069131930095154,0.17364556405784207,0.3564087546239211,0.013768752568845048,1.1943506408701654
  Paper,2009,1939.0,17390.0,206300.0,4981.0,6294.0,1642.0,,89419.0,3176.0,38714.0,1069.0,128133.0,81953.0,32748.0,49205.0,0.024786745022749797,0.08203750581185101,0.15873969946679592,0.007024559702698336,0.18263369752731454
  Paper,2010,2479.0,18278.0,213600.0,5614.0,7339.0,2133.0,,78103.0,13328.0,54137.0,1150.0,132239.0,89518.0,31756.0,57762.0,0.1007872110345662,0.24619022110571329,0.14867041198501874,0.007130930087390762,0.729182623919466
  Paper,2011,3225.0,15807.0,178600.0,5229.0,7206.0,2145.0,,69869.0,11032.0,50578.0,1229.0,120447.0,80143.0,26584.0,53559.0,0.0915921525650286,0.2181185495670054,0.14884658454647257,0.00737541993281075,0.6979186436388941
  Paper,2012,3964.0,16879.0,190800.0,5589.0,,3935.0,,79037.0,9079.0,52333.0,1282.0,131370.0,94096.0,30578.0,63518.0,0.06911014691329832,0.17348518143427666,0.16026205450733752,0.007372030048916841,0.5378873155992654
  Paper,2013,4045.0,18620.0,184400.0,5955.0,,4621.0,,77570.0,9897.0,59989.0,1913.0,137559.0,96427.0,31894.0,64533.0,0.07194730988157809,0.16498024637850273,0.17296095444685466,0.008414678235719451,0.5315252416756177
  Paper,2014,4140.0,20723.0,200400.0,6322.0,8265.0,4953.0,1390.0,90513.0,10874.0,45415.0,1928.0,135928.0,100752.0,36129.0,64623.0,0.07999823435936672,0.23943630958934273,0.18028443113772455,0.008617348636061211,0.524730975244897
