"iso3c","nombre.pais","ANO4","cod.variable","valor"
"BEL","Bélgica",2009,"salario_real_2017",4627.7177526446
"BEL","Bélgica",2009,"salario_dolares",5583.34252465557
"BEL","Bélgica",2009,"salario_ppa_c_priv_corr",4703.70711152473
"BEL","Bélgica",2009,"salario_ppa_c_actual_corr",4977.96557231133
"BEL","Bélgica",2009,"salario_ppa_c_priv_real",5374.22952969832
"BEL","Bélgica",2009,"salario_ppa_c_actual_real",5687.58405704922
"BEL","Bélgica",2009,"indice_salario_real_2017",100.629894425333
"BEL","Bélgica",2009,"tcn_ppa_cpriv",0.842453618196189
"BEL","Bélgica",2009,"salario_relativo_usa_dolares",1.12100320644902
"BEL","Bélgica",2009,"salario_relativo_usa_c_priv",0.944393207282505
"BEL","Bélgica",2009,"salario_relativo_usa_c_actual",0.999457823608639
"BEL","Bélgica",2010,"Salario.UMN",4009.16604807237
"BEL","Bélgica",2010,"IPC_2005",110.612274765749
"BEL","Bélgica",2010,"PPA_c_actual_serie",0.808493448569687
"BEL","Bélgica",2010,"PPA_c_priv_serie",0.855634174704077
"BEL","Bélgica",2010,"TCN",0.754308990105979
"BEL","Bélgica",2010,"IPC_2017",88.3947271892746
"BEL","Bélgica",2010,"IPC_2017_USA",88.9587946462242
"BEL","Bélgica",2010,"salario_real_2017",4535.52624183994
"BEL","Bélgica",2010,"salario_dolares",5315.01824936369
"BEL","Bélgica",2010,"salario_ppa_c_priv_corr",4685.60766575149
"BEL","Bélgica",2010,"salario_ppa_c_actual_corr",4958.81080442275
"BEL","Bélgica",2010,"salario_ppa_c_priv_real",5267.16631490507
"BEL","Bélgica",2010,"salario_ppa_c_actual_real",5574.27832081493
"BEL","Bélgica",2010,"indice_salario_real_2017",98.6251865984816
"BEL","Bélgica",2010,"tcn_ppa_cpriv",0.881578848071208
"BEL","Bélgica",2010,"salario_relativo_usa_dolares",1.03928873564241
"BEL","Bélgica",2010,"salario_relativo_usa_c_priv",0.916214966381016
"BEL","Bélgica",2010,"salario_relativo_usa_c_actual",0.969636597547981
"BEL","Bélgica",2011,"Salario.UMN",4169.00615085788
"BEL","Bélgica",2011,"IPC_2005",114.519192861763
"BEL","Bélgica",2011,"PPA_c_actual_serie",0.811434349331311
"BEL","Bélgica",2011,"PPA_c_priv_serie",0.85874655019767
"BEL","Bélgica",2011,"TCN",0.718413898653322
"BEL","Bélgica",2011,"IPC_2017",91.5169029150639
"BEL","Bélgica",2011,"IPC_2017_USA",91.7670902526238
"BEL","Bélgica",2011,"salario_real_2017",4555.44934112019
"BEL","Bélgica",2011,"salario_dolares",5803.07001113529
"BEL","Bélgica",2011,"salario_ppa_c_priv_corr",4854.75737852832
"BEL","Bélgica",2011,"salario_ppa_c_actual_corr",5137.82310829396
"BEL","Bélgica",2011,"salario_ppa_c_priv_real",5290.30327229921
"BEL","Bélgica",2011,"salario_ppa_c_actual_real",5598.76432188287
"BEL","Bélgica",2011,"indice_salario_real_2017",99.0584151323635
"BEL","Bélgica",2011,"tcn_ppa_cpriv",0.836584319888044
"BEL","Bélgica",2011,"salario_relativo_usa_dolares",1.10210064402418
"BEL","Bélgica",2011,"salario_relativo_usa_c_priv",0.922000117729147
"BEL","Bélgica",2011,"salario_relativo_usa_c_actual",0.975759062990407
"BEL","Bélgica",2012,"Salario.UMN",4299.20538094593
"BEL","Bélgica",2012,"IPC_2005",117.771154948139
"BEL","Bélgica",2012,"PPA_c_actual_serie",0.817558406224302
"BEL","Bélgica",2012,"PPA_c_priv_serie",0.865227681708068
"BEL","Bélgica",2012,"TCN",0.778338120416812
"BEL","Bélgica",2012,"IPC_2017",94.1156768943882
"BEL","Bélgica",2012,"IPC_2017_USA",93.6660523348798
"BEL","Bélgica",2012,"salario_real_2017",4568.00133921395
"BEL","Bélgica",2012,"salario_dolares",5523.57037150337
"BEL","Bélgica",2012,"salario_ppa_c_priv_corr",4968.8717453639
"BEL","Bélgica",2012,"salario_ppa_c_actual_corr",5258.59112720861
"BEL","Bélgica",2012,"salario_ppa_c_priv_real",5304.88007287734
"BEL","Bélgica",2012,"salario_ppa_c_actual_real",5614.19105014463
"BEL","Bélgica",2012,"indice_salario_real_2017",99.3313587971494
"BEL","Bélgica",2012,"tcn_ppa_cpriv",0.89957607329469
"BEL","Bélgica",2012,"salario_relativo_usa_dolares",1.02669962003765
"BEL","Bélgica",2012,"salario_relativo_usa_c_priv",0.923594412646616
"BEL","Bélgica",2012,"salario_relativo_usa_c_actual",0.977446316261732
"BEL","Bélgica",2013,"Salario.UMN",4413.70116018938
"BEL","Bélgica",2013,"IPC_2005",119.082052261183
"BEL","Bélgica",2013,"PPA_c_actual_serie",0.81472417509893
"BEL","Bélgica",2013,"PPA_c_priv_serie",0.862228195423834
"BEL","Bélgica",2013,"TCN",0.752945122702002
"BEL","Bélgica",2013,"IPC_2017",95.1632677752833
"BEL","Bélgica",2013,"IPC_2017_USA",95.0381072650374
"BEL","Bélgica",2013,"salario_real_2017",4638.03026458886
"BEL","Bélgica",2013,"salario_dolares",5861.91613055473
"BEL","Bélgica",2013,"salario_ppa_c_priv_corr",5118.94784189909
"BEL","Bélgica",2013,"salario_ppa_c_actual_corr",5417.41769188748
"BEL","Bélgica",2013,"salario_ppa_c_priv_real",5386.20558553805
"BEL","Bélgica",2013,"salario_ppa_c_actual_real",5700.25839927521
"BEL","Bélgica",2013,"indice_salario_real_2017",100.854140380613
"BEL","Bélgica",2013,"tcn_ppa_cpriv",0.873255046283759
"BEL","Bélgica",2013,"salario_relativo_usa_dolares",1.06918969303926
"BEL","Bélgica",2013,"salario_relativo_usa_c_priv",0.933675294881121
"BEL","Bélgica",2013,"salario_relativo_usa_c_actual",0.988114983232712
"BEL","Bélgica",2014,"Salario.UMN",4431.74676862634
"BEL","Bélgica",2014,"IPC_2005",119.486935905799
"BEL","Bélgica",2014,"PPA_c_actual_serie",0.804444352055932
"BEL","Bélgica",2014,"PPA_c_priv_serie",0.851348988027582
"BEL","Bélgica",2014,"TCN",0.752728196932591
"BEL","Bélgica",2014,"IPC_2017",95.4868266152496
"BEL","Bélgica",2014,"IPC_2017_USA",96.579841537209
"BEL","Bélgica",2014,"salario_real_2017",4641.21274705612
"BEL","Bélgica",2014,"salario_dolares",5887.57905799989
"BEL","Bélgica",2014,"salario_ppa_c_priv_corr",5205.55827392697
"BEL","Bélgica",2014,"salario_ppa_c_actual_corr",5509.07810751614
"BEL","Bélgica",2014,"salario_ppa_c_priv_real",5389.90144431066
"BEL","Bélgica",2014,"salario_ppa_c_actual_real",5704.16975202188
"BEL","Bélgica",2014,"indice_salario_real_2017",100.923343580076
"BEL","Bélgica",2014,"tcn_ppa_cpriv",0.88415938412815
"BEL","Bélgica",2014,"salario_relativo_usa_dolares",1.04436065433546
"BEL","Bélgica",2014,"salario_relativo_usa_c_priv",0.923381272944914
"BEL","Bélgica",2014,"salario_relativo_usa_c_actual",0.977220749050167
"BEL","Bélgica",2015,"Salario.UMN",4495.70794128066
"BEL","Bélgica",2015,"IPC_2005",120.157776773526
"BEL","Bélgica",2015,"PPA_c_actual_serie",0.808002323358929
"BEL","Bélgica",2015,"PPA_c_priv_serie",0.855114413517234
"BEL","Bélgica",2015,"TCN",0.901296423367096
"BEL","Bélgica",2015,"IPC_2017",96.0229225920812
"BEL","Bélgica",2015,"IPC_2017_USA",96.6944050683339
"BEL","Bélgica",2015,"salario_real_2017",4681.91117279263
"BEL","Bélgica",2015,"salario_dolares",4988.04591333607
"BEL","Bélgica",2015,"salario_ppa_c_priv_corr",5257.43440902725
"BEL","Bélgica",2015,"salario_ppa_c_actual_corr",5563.97897792132
"BEL","Bélgica",2015,"salario_ppa_c_priv_real",5437.16506173426
"BEL","Bélgica",2015,"salario_ppa_c_actual_real",5754.18916326053
"BEL","Bélgica",2015,"indice_salario_real_2017",101.808332359437
"BEL","Bélgica",2015,"tcn_ppa_cpriv",1.05400681957857
"BEL","Bélgica",2015,"salario_relativo_usa_dolares",0.85842901562691
"BEL","Bélgica",2015,"salario_relativo_usa_c_priv",0.904790036594884
"BEL","Bélgica",2015,"salario_relativo_usa_c_actual",0.957545515813301
"BEL","Bélgica",2016,"Salario.UMN",4521.36084393157
"BEL","Bélgica",2016,"IPC_2005",122.529571129258
"BEL","Bélgica",2016,"PPA_c_actual_serie",0.813686018411432
"BEL","Bélgica",2016,"PPA_c_priv_serie",0.861129507064525
"BEL","Bélgica",2016,"TCN",0.903421436257288
"BEL","Bélgica",2016,"IPC_2017",97.9183190611263
"BEL","Bélgica",2016,"IPC_2017_USA",97.914301682676
"BEL","Bélgica",2016,"salario_real_2017",4617.48208842217
"BEL","Bélgica",2016,"salario_dolares",5004.70839242287
"BEL","Bélgica",2016,"salario_ppa_c_priv_corr",5250.50042628813
"BEL","Bélgica",2016,"salario_ppa_c_actual_corr",5556.64069632003
"BEL","Bélgica",2016,"salario_ppa_c_priv_real",5362.3427181293
"BEL","Bélgica",2016,"salario_ppa_c_actual_real",5675.00416264845
"BEL","Bélgica",2016,"indice_salario_real_2017",100.407319526618
"BEL","Bélgica",2016,"tcn_ppa_cpriv",1.04911215890968
"BEL","Bélgica",2016,"salario_relativo_usa_dolares",0.853917471679547
"BEL","Bélgica",2016,"salario_relativo_usa_c_priv",0.895855202244421
"BEL","Bélgica",2016,"salario_relativo_usa_c_actual",0.948089719196642
"BEL","Bélgica",2017,"Salario.UMN",4598.75047973776
"BEL","Bélgica",2017,"IPC_2005",125.134471571932
"BEL","Bélgica",2017,"PPA_c_actual_serie",0.813652634620667
"BEL","Bélgica",2017,"PPA_c_priv_serie",0.861094176769257
"BEL","Bélgica",2017,"TCN",0.88520550826938
"BEL","Bélgica",2017,"IPC_2017",100
"BEL","Bélgica",2017,"IPC_2017_USA",100
"BEL","Bélgica",2017,"salario_real_2017",4598.75047973776
"BEL","Bélgica",2017,"salario_dolares",5195.12185224485
"BEL","Bélgica",2017,"salario_ppa_c_priv_corr",5340.58945444485
"BEL","Bélgica",2017,"salario_ppa_c_actual_corr",5651.98253414585
"BEL","Bélgica",2017,"salario_ppa_c_priv_real",5340.58945444485
"BEL","Bélgica",2017,"salario_ppa_c_actual_real",5651.98253414585
"BEL","Bélgica",2017,"indice_salario_real_2017",100
"BEL","Bélgica",2017,"tcn_ppa_cpriv",1.02800080659073
"BEL","Bélgica",2017,"salario_relativo_usa_dolares",0.859903717288196
"BEL","Bélgica",2017,"salario_relativo_usa_c_priv",0.883981714962635
"BEL","Bélgica",2017,"salario_relativo_usa_c_actual",0.935523925980651
"BEL","Bélgica",2018,"Salario.UMN",4615.98631340907
"BEL","Bélgica",2018,"IPC_2005",127.703685154903
"BEL","Bélgica",2018,"PPA_c_actual_serie",0.810560301578249
"BEL","Bélgica",2018,"PPA_c_priv_serie",0.857821539451861
"BEL","Bélgica",2018,"TCN",0.846772667108096
"BEL","Bélgica",2018,"IPC_2017",102.053162130864
"BEL","Bélgica",2018,"IPC_2017_USA",102.442500672026
"BEL","Bélgica",2018,"salario_real_2017",4523.11933998668
"BEL","Bélgica",2018,"salario_dolares",5451.26985401361
"BEL","Bélgica",2018,"salario_ppa_c_priv_corr",5381.05666635351
"BEL","Bélgica",2018,"salario_ppa_c_actual_corr",5694.80926270536
"BEL","Bélgica",2018,"salario_ppa_c_priv_real",5252.75801650058
"BEL","Bélgica",2018,"salario_ppa_c_actual_real",5559.02991956193
"BEL","Bélgica",2018,"indice_salario_real_2017",98.3553980568348
"BEL","Bélgica",2018,"tcn_ppa_cpriv",0.987119847385943
"BEL","Bélgica",2018,"salario_relativo_usa_dolares",0.877569979212795
"BEL","Bélgica",2018,"salario_relativo_usa_c_priv",0.866266743951019
"BEL","Bélgica",2018,"salario_relativo_usa_c_actual",0.916776050375418
"BEL","Bélgica",2019,"IPC_2005",129.538494406235
"BEL","Bélgica",2019,"PPA_c_actual_serie",0.80757084784402
"BEL","Bélgica",2019,"PPA_c_priv_serie",0.854657780013577
"BEL","Bélgica",2019,"TCN",0.893276257067393
"BEL","Bélgica",2019,"IPC_2017",103.519432158845
"BEL","Bélgica",2019,"IPC_2017_USA",104.299033249338
"BEL","Bélgica",2019,"tcn_ppa_cpriv",1.04518589540389
"BEL","Bélgica",2020,"TCN",0.875506396987983
"BRA","Brasil",1955,"IPC_2017_USA",10.9232381795925
"BRA","Brasil",1956,"IPC_2017_USA",11.0898233006442
"BRA","Brasil",1957,"IPC_2017_USA",11.4603852691876
"BRA","Brasil",1958,"IPC_2017_USA",11.7731626612621
"BRA","Brasil",1959,"IPC_2017_USA",11.8921547961392
"BRA","Brasil",1960,"TCN",0.0000000000000809970533496995
"BRA","Brasil",1960,"IPC_2017_USA",12.0655375338672
"BRA","Brasil",1961,"TCN",0.000000000000116843478826882
"BRA","Brasil",1961,"IPC_2017_USA",12.1947212590385
"BRA","Brasil",1962,"TCN",0.000000000000167764155487091
"BRA","Brasil",1962,"IPC_2017_USA",12.3409135300613
"BRA","Brasil",1963,"TCN",0.0000000000002488693976762
"BRA","Brasil",1963,"IPC_2017_USA",12.4938937483199
"BRA","Brasil",1964,"TCN",0.000000000000542023917053559
"BRA","Brasil",1964,"IPC_2017_USA",12.6536812526954
"BRA","Brasil",1965,"TCN",0.000000000000821654885346591
"BRA","Brasil",1965,"IPC_2017_USA",12.8542641265691
"BRA","Brasil",1966,"TCN",0.000000000000960713051097307
"BRA","Brasil",1966,"IPC_2017_USA",13.241834640964
"BRA","Brasil",1967,"TCN",0.00000000000115260322134061
"BRA","Brasil",1967,"IPC_2017_USA",13.6090026358895
"BRA","Brasil",1968,"TCN",0.00000000000146959525276793
"BRA","Brasil",1968,"IPC_2017_USA",14.1903487380413
"BRA","Brasil",1969,"TCN",0.00000000000176336283963876
"BRA","Brasil",1969,"IPC_2017_USA",14.9654800973906
"BRA","Brasil",1970,"TCN",0.00000000000198785378344809
"BRA","Brasil",1970,"IPC_2017_USA",15.8392010721476
"BRA","Brasil",1971,"TCN",0.00000000000228822086312487
"BRA","Brasil",1971,"IPC_2017_USA",16.5191464591476
"BRA","Brasil",1972,"TCN",0.00000000000256796001993275
"BRA","Brasil",1972,"IPC_2017_USA",17.0596971918011
"BRA","Brasil",1973,"TCN",0.00000000000265094052783721
"BRA","Brasil",1973,"IPC_2017_USA",18.1135985209624
"BRA","Brasil",1974,"TCN",0.0000000000029383610615176
"BRA","Brasil",1974,"IPC_2017_USA",20.1160236166415
"BRA","Brasil",1975,"TCN",0.0000000000035168444719385
"BRA","Brasil",1975,"IPC_2017_USA",21.9552672343273
"BRA","Brasil",1976,"TCN",0.00000000000461870733099062
"BRA","Brasil",1976,"IPC_2017_USA",23.2165490540386
"BRA","Brasil",1977,"TCN",0.00000000000612086729455843
"BRA","Brasil",1977,"IPC_2017_USA",24.7260164032389
"BRA","Brasil",1978,"TCN",0.00000000000781974984419137
"BRA","Brasil",1978,"IPC_2017_USA",26.6128530070993
"BRA","Brasil",1979,"TCN",0.000000000011660690720063
"BRA","Brasil",1979,"IPC_2017_USA",29.6079912124125
"BRA","Brasil",1980,"TCN",0.0000000000228123189244443
"BRA","Brasil",1980,"IPC_2017_USA",33.619639020447
"BRA","Brasil",1981,"TCN",0.0000000000403001093531326
"BRA","Brasil",1981,"IPC_2017_USA",37.0941300694459
"BRA","Brasil",1982,"TCN",0.0000000000776854427171099
"BRA","Brasil",1982,"IPC_2017_USA",39.3685275182607
"BRA","Brasil",1983,"TCN",0.000000000249718172221135
"BRA","Brasil",1983,"IPC_2017_USA",40.6332129810305
"BRA","Brasil",1984,"TCN",0.000000000799741323974137
"BRA","Brasil",1984,"IPC_2017_USA",42.3806645999849
"BRA","Brasil",1985,"TCN",0.00000000268324234084592
"BRA","Brasil",1985,"IPC_2017_USA",43.8833246630683
"BRA","Brasil",1986,"TCN",0.00000000590968226749251
"BRA","Brasil",1986,"IPC_2017_USA",44.7162599377675
"BRA","Brasil",1987,"TCN",0.000000016976307824584
"BRA","Brasil",1987,"IPC_2017_USA",46.354911012139
"BRA","Brasil",1988,"TCN",0.00000011354767374037
"BRA","Brasil",1988,"IPC_2017_USA",48.2451415896173
"BRA","Brasil",1989,"IPC_2005",0.0000660411124780865
"BRA","Brasil",1989,"PPA_c_actual_serie",0.00000144638038958851
"BRA","Brasil",1989,"PPA_c_priv_serie",0.00000167422676908458
"BRA","Brasil",1989,"TCN",0.00000122638743473744
"BRA","Brasil",1989,"IPC_2017",0.0000337457029386536
"BRA","Brasil",1989,"IPC_2017_USA",50.5739393107236
"BRA","Brasil",1989,"tcn_ppa_cpriv",0.732509751595951
"BRA","Brasil",1990,"IPC_2005",0.00112269828354165
"BRA","Brasil",1990,"PPA_c_actual_serie",0.0000233291575893964
"BRA","Brasil",1990,"PPA_c_priv_serie",0.0000270041687632893
"BRA","Brasil",1990,"TCN",0.0000295572678942699
"BRA","Brasil",1990,"IPC_2017",0.000573676628762181
"BRA","Brasil",1990,"IPC_2017_USA",53.3038931101369
"BRA","Brasil",1990,"tcn_ppa_cpriv",1.09454462951111
"BRA","Brasil",1991,"Salario.UMN",0.0577521974808383
"BRA","Brasil",1991,"IPC_2005",0.00587765586762058
"BRA","Brasil",1991,"PPA_c_actual_serie",0.000117172763600408
"BRA","Brasil",1991,"PPA_c_priv_serie",0.000135630833243828
"BRA","Brasil",1991,"TCN",0.000175961443086024
"BRA","Brasil",1991,"IPC_2017",0.00300336595556552
"BRA","Brasil",1991,"IPC_2017_USA",55.5613013519812
"BRA","Brasil",1991,"salario_real_2017",1922.91576635268
"BRA","Brasil",1991,"salario_dolares",328.20938762479
"BRA","Brasil",1991,"salario_ppa_c_priv_corr",425.804340352426
"BRA","Brasil",1991,"salario_ppa_c_actual_corr",492.880731889107
"BRA","Brasil",1991,"salario_ppa_c_priv_real",766.36855147606
"BRA","Brasil",1991,"salario_ppa_c_actual_real",887.093570337211
"BRA","Brasil",1991,"indice_salario_real_2017",48.6361120724071
"BRA","Brasil",1991,"tcn_ppa_cpriv",1.29735576253293
"BRA","Brasil",1991,"salario_relativo_usa_dolares",0.122150729623404
"BRA","Brasil",1991,"salario_relativo_usa_c_priv",0.158472952974525
"BRA","Brasil",1991,"salario_relativo_usa_c_actual",0.183436986532509
"BRA","Brasil",1992,"Salario.UMN",0.635912375841732
"BRA","Brasil",1992,"IPC_2005",0.061616328398521
"BRA","Brasil",1992,"PPA_c_actual_serie",0.00119222883532275
"BRA","Brasil",1992,"PPA_c_priv_serie",0.00138003905842485
"BRA","Brasil",1992,"TCN",0.00195302352248811
"BRA","Brasil",1992,"IPC_2017",0.0314847257456021
"BRA","Brasil",1992,"IPC_2017_USA",57.2441514389094
"BRA","Brasil",1992,"salario_real_2017",2019.74881718815
"BRA","Brasil",1992,"salario_dolares",325.604053673452
"BRA","Brasil",1992,"salario_ppa_c_priv_corr",460.79302753036
"BRA","Brasil",1992,"salario_ppa_c_actual_corr",533.381140433147
"BRA","Brasil",1992,"salario_ppa_c_priv_real",804.960884121263
"BRA","Brasil",1992,"salario_ppa_c_actual_real",931.765301827152
"BRA","Brasil",1992,"indice_salario_real_2017",51.0853005366943
"BRA","Brasil",1992,"tcn_ppa_cpriv",1.41519438204688
"BRA","Brasil",1992,"salario_relativo_usa_dolares",0.115142901996903
"BRA","Brasil",1992,"salario_relativo_usa_c_priv",0.162949588038592
"BRA","Brasil",1992,"salario_relativo_usa_c_actual",0.188618819965563
"BRA","Brasil",1993,"Salario.UMN",13.9797992049656
"BRA","Brasil",1993,"IPC_2005",1.27523570560669
"BRA","Brasil",1993,"PPA_c_actual_serie",0.0239674016006432
"BRA","Brasil",1993,"PPA_c_priv_serie",0.0277429545049442
"BRA","Brasil",1993,"TCN",0.038276610926673
"BRA","Brasil",1993,"IPC_2017",0.651620235992344
"BRA","Brasil",1993,"IPC_2017_USA",58.933799142514
"BRA","Brasil",1993,"salario_real_2017",2145.39058684632
"BRA","Brasil",1993,"salario_dolares",365.230851596209
"BRA","Brasil",1993,"salario_ppa_c_priv_corr",503.904485099961
"BRA","Brasil",1993,"salario_ppa_c_actual_corr",583.283888587673
"BRA","Brasil",1993,"salario_ppa_c_priv_real",855.034788918693
"BRA","Brasil",1993,"salario_ppa_c_actual_real",989.727282263227
"BRA","Brasil",1993,"indice_salario_real_2017",54.2631449836516
"BRA","Brasil",1993,"tcn_ppa_cpriv",1.37968762194566
"BRA","Brasil",1993,"salario_relativo_usa_dolares",0.125790439735363
"BRA","Brasil",1993,"salario_relativo_usa_c_priv",0.173551512661981
"BRA","Brasil",1993,"salario_relativo_usa_c_actual",0.200890851677321
"BRA","Brasil",1994,"Salario.UMN",320.585653736013
"BRA","Brasil",1994,"IPC_2005",27.7477066199385
"BRA","Brasil",1994,"PPA_c_actual_serie",0.508251538104104
"BRA","Brasil",1994,"PPA_c_priv_serie",0.58831572707121
"BRA","Brasil",1994,"TCN",0.664683514070577
"BRA","Brasil",1994,"IPC_2017",14.1785295506046
"BRA","Brasil",1994,"IPC_2017_USA",60.47046662786
"BRA","Brasil",1994,"salario_real_2017",2261.06418575925
"BRA","Brasil",1994,"salario_dolares",482.313231710412
"BRA","Brasil",1994,"salario_ppa_c_priv_corr",544.92110100808
"BRA","Brasil",1994,"salario_ppa_c_actual_corr",630.761797459329
"BRA","Brasil",1994,"salario_ppa_c_priv_real",901.135928653516
"BRA","Brasil",1994,"salario_ppa_c_actual_real",1043.09067323903
"BRA","Brasil",1994,"indice_salario_real_2017",57.1888655060947
"BRA","Brasil",1994,"tcn_ppa_cpriv",1.12980748853944
"BRA","Brasil",1994,"salario_relativo_usa_dolares",0.161983482661659
"BRA","Brasil",1994,"salario_relativo_usa_c_priv",0.183010151730841
"BRA","Brasil",1994,"salario_relativo_usa_c_actual",0.21183949758139
"BRA","Brasil",1995,"Salario.UMN",630.552106172858
"BRA","Brasil",1995,"IPC_2005",46.0631352812392
"BRA","Brasil",1995,"PPA_c_actual_serie",0.820708870382115
"BRA","Brasil",1995,"PPA_c_priv_serie",0.949994047423321
"BRA","Brasil",1995,"TCN",0.917666666666667
"BRA","Brasil",1995,"IPC_2017",23.5373515268916
"BRA","Brasil",1995,"IPC_2017_USA",62.1669119481409
"BRA","Brasil",1995,"salario_real_2017",2678.94246917478
"BRA","Brasil",1995,"salario_dolares",687.125433533808
"BRA","Brasil",1995,"salario_ppa_c_priv_corr",663.743218058168
"BRA","Brasil",1995,"salario_ppa_c_actual_corr",768.301804608592
"BRA","Brasil",1995,"salario_ppa_c_priv_real",1067.67924810526
"BRA","Brasil",1995,"salario_ppa_c_actual_real",1235.86934034861
"BRA","Brasil",1995,"indice_salario_real_2017",67.7582182465805
"BRA","Brasil",1995,"tcn_ppa_cpriv",0.965970964929374
"BRA","Brasil",1995,"salario_relativo_usa_dolares",0.224204660777534
"BRA","Brasil",1995,"salario_relativo_usa_c_priv",0.216575192512937
"BRA","Brasil",1995,"salario_relativo_usa_c_actual",0.250691994605903
"BRA","Brasil",1996,"Salario.UMN",720.491569651425
"BRA","Brasil",1996,"IPC_2005",53.3216257632422
"BRA","Brasil",1996,"PPA_c_actual_serie",0.922979219826413
"BRA","Brasil",1996,"PPA_c_priv_serie",1.06837490902501
"BRA","Brasil",1996,"TCN",1.0051
"BRA","Brasil",1996,"IPC_2017",27.2462966732956
"BRA","Brasil",1996,"IPC_2017_USA",63.9891566894156
"BRA","Brasil",1996,"salario_real_2017",2644.36513442793
"BRA","Brasil",1996,"salario_dolares",716.835707542956
"BRA","Brasil",1996,"salario_ppa_c_priv_corr",674.380840999849
"BRA","Brasil",1996,"salario_ppa_c_actual_corr",780.615158147254
"BRA","Brasil",1996,"salario_ppa_c_priv_real",1053.89862265742
"BRA","Brasil",1996,"salario_ppa_c_actual_real",1219.9178712983
"BRA","Brasil",1996,"indice_salario_real_2017",66.8836572505453
"BRA","Brasil",1996,"tcn_ppa_cpriv",0.940774620884015
"BRA","Brasil",1996,"salario_relativo_usa_dolares",0.22577774296831
"BRA","Brasil",1996,"salario_relativo_usa_c_priv",0.21240597054506
"BRA","Brasil",1996,"salario_relativo_usa_c_actual",0.24586600064531
"BRA","Brasil",1997,"Salario.UMN",683.654711052386
"BRA","Brasil",1997,"IPC_2005",57.0150602451561
"BRA","Brasil",1997,"PPA_c_actual_serie",0.96436747878625
"BRA","Brasil",1997,"PPA_c_priv_serie",1.11628300538414
"BRA","Brasil",1997,"TCN",1.07799166666667
"BRA","Brasil",1997,"IPC_2017",29.133568679675
"BRA","Brasil",1997,"IPC_2017_USA",65.4850191358228
"BRA","Brasil",1997,"salario_real_2017",2346.62192802125
"BRA","Brasil",1997,"salario_dolares",634.192946190726
"BRA","Brasil",1997,"salario_ppa_c_priv_corr",612.43851940317
"BRA","Brasil",1997,"salario_ppa_c_actual_corr",708.915144995175
"BRA","Brasil",1997,"salario_ppa_c_priv_real",935.23454293097
"BRA","Brasil",1997,"salario_ppa_c_actual_real",1082.56079688213
"BRA","Brasil",1997,"indice_salario_real_2017",59.3528687422895
"BRA","Brasil",1997,"tcn_ppa_cpriv",0.965697463337896
"BRA","Brasil",1997,"salario_relativo_usa_dolares",0.191941987067664
"BRA","Brasil",1997,"salario_relativo_usa_c_priv",0.185357890019278
"BRA","Brasil",1997,"salario_relativo_usa_c_actual",0.214557071960579
"BRA","Brasil",1998,"Salario.UMN",712.275081020512
"BRA","Brasil",1998,"IPC_2005",58.8367333304569
"BRA","Brasil",1998,"PPA_c_actual_serie",0.979967759126396
"BRA","Brasil",1998,"PPA_c_priv_serie",1.13434077714232
"BRA","Brasil",1998,"TCN",1.16051666666667
"BRA","Brasil",1998,"IPC_2017",30.0644076144113
"BRA","Brasil",1998,"IPC_2017_USA",66.5015384079846
"BRA","Brasil",1998,"salario_real_2017",2369.16386364814
"BRA","Brasil",1998,"salario_dolares",613.756873536652
"BRA","Brasil",1998,"salario_ppa_c_priv_corr",627.919841526727
"BRA","Brasil",1998,"salario_ppa_c_actual_corr",726.835219207087
"BRA","Brasil",1998,"salario_ppa_c_priv_real",944.218519689666
"BRA","Brasil",1998,"salario_ppa_c_actual_real",1092.96000755348
"BRA","Brasil",1998,"indice_salario_real_2017",59.9230196176747
"BRA","Brasil",1998,"tcn_ppa_cpriv",1.02307586049255
"BRA","Brasil",1998,"salario_relativo_usa_dolares",0.175604726119759
"BRA","Brasil",1998,"salario_relativo_usa_c_priv",0.179656956281531
"BRA","Brasil",1998,"salario_relativo_usa_c_actual",0.207958077711749
"BRA","Brasil",1999,"Salario.UMN",744.823305958841
"BRA","Brasil",1999,"IPC_2005",61.6952814340254
"BRA","Brasil",1999,"PPA_c_actual_serie",1.0055766956863
"BRA","Brasil",1999,"PPA_c_priv_serie",1.16398385542589
"BRA","Brasil",1999,"TCN",1.81393284657213
"BRA","Brasil",1999,"IPC_2017",31.5250691859571
"BRA","Brasil",1999,"IPC_2017_USA",67.9566054848934
"BRA","Brasil",1999,"salario_real_2017",2362.63813273604
"BRA","Brasil",1999,"salario_dolares",410.612392496429
"BRA","Brasil",1999,"salario_ppa_c_priv_corr",639.891440492806
"BRA","Brasil",1999,"salario_ppa_c_actual_corr",740.692688239461
"BRA","Brasil",1999,"salario_ppa_c_priv_real",941.617721966782
"BRA","Brasil",1999,"salario_ppa_c_actual_real",1089.94950962363
"BRA","Brasil",1999,"indice_salario_real_2017",59.7579649722509
"BRA","Brasil",1999,"tcn_ppa_cpriv",1.55838316667067
"BRA","Brasil",1999,"salario_relativo_usa_dolares",0.112270910881157
"BRA","Brasil",1999,"salario_relativo_usa_c_priv",0.174961097623978
"BRA","Brasil",1999,"salario_relativo_usa_c_actual",0.202522486684033
"BRA","Brasil",2000,"Salario.UMN",792.793958088722
"BRA","Brasil",2000,"IPC_2005",66.0411861969906
