Data on activities of multinational enterprises
Data on activities of multinational enterprises
"By Country and Industry (NAICS) (Millions of Dollars) "
,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Information,Information,Information,Information,Information,Information,Information,Information,Information,Information,Information,Information,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,"Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services",Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries
"    Peru",1054,(D),(D),(D),(D),399,223,372,(D),695,534,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),637,522,(D),2,2,5,(D),(D),(D),1,(D),2,(D),(D),8,0,0,0,0,0,0,(*),0,0,0,0,0,0,0,(D),0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(D),2,2,(D),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(*),1,(*),1,1,(*),(*),(*),(D),(D),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),1,0,0,(*),(*),1,(*),(*),0,0,0,(D),(D),0,(D),(D),(D),(D),0,0
"    Venezuela",52,17,(D),(D),13,(D),22,18,6,7,5,4,1,1,1,1,1,6,(D),(D),6,7,5,4,51,15,(D),(D),11,(D),(D),(D),0,0,0,0,(*),1,(*),(*),0,(D),0,0,0,0,0,0,(D),3,3,3,1,0,(D),(D),0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,(D),1,(D),(D),5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,(D),9,5,(D),5,2,0,0,0,0,0,0,(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0
"    Other",(D),(D),(D),(D),(D),(D),326,(D),(D),202,84,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),236,179,189,(D),(D),(D),(D),0,(D),(D),(D),(D),1,(D),(D),1,1,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),2,1,1,1,(D),(D),23,28,(D),(D),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),(*),(*),(*),0,0,(*),(*),0,0,0,0,0,0,(*),0,0,0,0,0
"  Central America",38041,47748,52664,54317,62979,66136,69279,67354,73110,75668,78974,70993,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),32733,38665,42853,44676,50527,53640,57443,55823,61522,63969,68353,61812,(D),332,379,472,415,202,225,214,440,356,310,317,1455,1528,1355,1316,1098,951,1068,929,1023,1036,1006,1722,926,1082,1306,594,579,755,754,800,750,704,721,828,1518,2057,2453,2338,2669,2788,4338,3461,3749,4164,3077,4245,6432,3845,(D),(D),5467,4761,4406,4175,4570,4535,4032,3598,(D),1469,(D),(D),1458,(D),(D),(D),(D),(D),(D),(D),17157,25251,27536,30614,35362,38845,41458,(D),(D),(D),52842,45149,4487,(D),(D),(D),11958,10576,10068,9880,9556,9641,8686,6952,0,(D),(D),8,(D),12,(D),(D),(D),(D),32,25,0,0,0,0,0,3,2,2,2,3,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,1,2,3,(D),1,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),745,(D),(D),(D),(D),672,898
"    Costa Rica",1779,1605,1612,1610,1720,2240,2363,2450,2336,2280,1270,1694,0,0,0,0,0,0,0,0,0,0,0,0,807,658,(D),(D),(D),1090,1177,1183,1062,1010,1088,1513,0,0,0,0,0,0,0,0,0,0,0,0,428,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),91,102,109,109,97,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,(D),(D),117,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
"    Honduras",731,755,1337,665,683,675,637,(D),(D),(D),636,580,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,(*),(*),(*),(*),0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,(D),3,3,3,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
"    Mexico",34944,44660,48907,51237,59761,62205,65233,63434,69141,71863,75879,67744,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),30808,36713,(D),(D),(D),51401,55135,53479,59230,61839,65896,59379,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1027,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),926,1082,1306,594,579,755,754,800,750,704,721,828,1518,2057,2453,2338,2669,2788,4338,3461,3749,4164,3077,4245,6248,3634,3870,3967,5255,4629,4278,4084,4468,4426,3923,3501,1937,(D),1663,1796,(D),1039,950,949,978,940,1105,1189,17155,(D),27533,30611,35359,38718,41336,41269,45854,47609,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8640,6906,0,(D),(D),8,(D),12,(D),(D),(D),(D),32,25,0,0,0,0,0,3,2,2,2,3,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,1,2,3,(D),1,(D),(D),(D),(D),(D),(D),(D),2,6,7,8,9,(D),35,(D),76,36,79,127
"    Panama",0,0,1,2,2,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,(D),5,(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),0,0
"    Other",588,727,807,802,813,(D),(D),718,840,773,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),476,(D),(D),(D),637,454,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(*),0,0,0,0,0,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,(*),(*),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),1,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
"  Other Western Hemisphere",3737,1897,6983,3375,2386,3727,3859,3744,4024,1848,3080,2631,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),719,5657,2319,1311,3260,3436,3446,3308,1231,1377,1271,(D),(*),(*),0,(D),0,(*),0,0,0,0,0,(D),1,(D),(D),(D),(D),(D),(D),(D),(D),(D),145,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),5,6,4,2,(D),0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,(D),(D),(D),(D),150,(D),(D),(D),223,1340,1061,0,0,0,0,0,0,(*),0,(D),(D),0,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D)
"    Barbados",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    Bermuda",(*),(*),(D),(D),(D),194,159,(D),4,(D),(D),(D),(*),(*),(*),(*),(*),(*),(*),(D),(D),(*),0,0,0,0,(D),(D),(D),(D),(D),5,(D),4,2,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),5,(D),4,2,(D),0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,(D),(D),(D),(D),5,1,1,2,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),0,0,(D),(D),(D)
"    Dominican Republic",758,(D),454,(D),(D),(D),658,495,(D),583,608,489,0,0,0,0,0,0,0,0,0,0,0,0,758,(D),(D),(D),(D),(D),658,495,(D),583,608,489,0,0,0,0,(D),0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"    United Kingdom Islands, Caribbean",78,(D),94,155,105,2094,(D),(D),(D),216,258,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,(*),0,(D),(D),0,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,0,0
"    Other",(D),(D),6349,2698,1733,783,750,727,1097,754,832,808,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(*),(*),0,0,0,(*),0,0,0,0,0,(D),0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,5,(D),(D),(D),(D),(D)
Africa,4568,3846,8664,4714,3496,2762,2234,2355,2706,3121,2802,2177,(D),3294,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),517,(D),(D),(D),(D),1130,1465,(D),(D),2136,1665,0,(D),(D),0,0,(*),(D),(D),(D),(D),(D),(D),(D),(D),(*),(D),(*),(D),(D),(D),(D),2,4,4,(D),(D),(D),(D),(D),(D),(D),(D),1,1,1,1,(D),(D),(*),(D),6,(D),4,(D),(D),(D),(D),(D),0,0,(*),0,0,(D),(D),(D),(D),(D),(D),(D),1,(D),(D),2,2,(D),(D),(D),(D),(D),(*),1,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),29,35,75,(D),(D),36,(D),(D),(D),(D),(D),(D),0,(*),1,2,2,3,1,(*),(*),(D),(D),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(*),(*),1,1,2,(*),(*),(*),(D),(D),0,(D),(D),2,0,5,(*)
"  Egypt",3,(D),2,3,5,5,(D),1,1,(*),(*),(*),0,0,0,0,0,0,0,0,0,0,(*),(*),0,(D),0,0,0,1,2,1,1,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,5,4,(D),0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0
"  Nigeria",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(*),(*),0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  South Africa",386,361,241,1016,852,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,(*),0,0,0,0,0,0,(D),(D),(*),(D),(*),(D),(D),(D),(D),2,4,4,(D),(D),(D),(D),(D),(D),(D),(D),1,1,1,1,(D),(D),(*),(D),5,(D),4,(D),(D),(D),(D),(D),0,0,(*),0,0,(*),(*),(*),(*),(*),(*),(*),1,(D),(D),2,2,(D),(D),(D),(D),(D),(*),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),19,(D),(D),(D),(D),61,0,(*),1,2,2,3,1,(*),(*),(D),(D),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),1,1,0,0,0,(D),(D),0,0,0,2,0,5,(*)
"  Other",(D),(D),(D),(D),(D),1525,1013,711,596,633,(D),641,(D),(D),3314,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),272,190,(D),(D),(D),(D),(D),(D),(D),(D),0,(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(*),(*),(*),(*),(*),(*),(*),(*),0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,(*),1,0,0,0,0,0,(D),0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(*),0,0,0,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,(*),(*),1,1,1,0,0,0,0,1,0,(D),(D),0,0,0,0
Middle East,2227,2693,5983,6182,5729,5240,2708,2213,2272,2695,2670,2759,(D),(D),(D),(D),(D),(D),1009,441,392,425,(D),(D),(D),1103,(D),(D),(D),(D),1573,1686,(D),(D),2186,2205,0,0,0,0,0,(*),(*),(*),(*),(*),(*),(*),(D),(D),(D),(D),(D),(D),(D),(D),(D),65,147,103,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),56,(D),(D),(D),(D),(D),(D),(D),436,(D),(D),(D),(D),(D),243,217,346,479,320,(D),(D),(D),(D),(D),(D),(D),0,0,(D),(D),0,(D),(D),(D),0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),52,(D),119,(D),(D),97,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1,(D),2,1,(D),(D),5,0,0,0,0,0,(*),(D),1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(*),(*),0,0,(*),(D),(*),1,1,3,2
"  Israel",804,(D),1510,1657,1382,1547,1599,1575,1760,1977,2127,2080,0,0,0,0,0,0,0,0,0,0,(*),(*),742,(D),(D),(D),(D),(D),(D),(D),(D),1942,2093,(D),0,0,0,0,0,(*),(*),(*),(*),(*),(*),(*),(D),(D),(D),(D),(D),(D),(D),(D),(D),65,147,103,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),436,(D),437,594,592,563,243,216,(D),(D),(D),325,(D),(D),(D),(D),(D),(D),0,0,(D),(D),0,(D),(D),(D),0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),97,(D),(D),(D),(D),(D),(*),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,(*),(D),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0
"  Saudi Arabia",1,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8,0,(*),(D),(D),(D),(D),(D),(D),(D),(D),(D),8,(D),(*),(*),(*),(*),0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,(D),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),1,1,(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,(*),(*),(*),0
"  United Arab Emirates",(D),174,89,81,67,58,35,41,50,228,100,231,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),8,8,(D),(D),(D),(D),(D),(D),1,1,7,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),(*),(*),(*),(D),(*),(D),(D),(D),(D),(*),(*),1,(*),(*),(*),(D),(D),(D),(D),(*),1,(D),(D),(D),(D),1,1,(*),(D),(D),5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),1,(D),(D),(D),(D),(D),(D),0,0,0,0,0,1,(D),2,1,(D),(D),5,0,0,0,0,0,0,0,0,(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),0,0,(*),0,0,0,(D),0,0,0,0,0,(*),(*),(*),(*),3,2
"  Other",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),440,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(D),0,(*),(*),(*),0
Asia and Pacific,45169,55368,55936,57237,55326,59819,60805,55681,64700,69998,68621,64261,(D),254,(D),(D),(D),135,33,13,12,5,(D),(D),35112,41357,39432,40901,42951,48685,47806,43987,48350,52835,51895,49362,787,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2989,4050,4446,4472,4044,4173,3953,3416,3849,4453,4347,4554,1329,1556,895,847,1228,1079,1075,1013,1987,1866,1677,(D),1387,2154,2765,2584,3126,3207,3141,3507,3557,4057,3806,3651,22183,23809,20250,22336,23547,27566,28353,22561,23163,27066,25200,24472,1514,2018,2583,2513,2633,2667,2611,2427,2118,2119,2250,2141,2326,2935,2967,(D),(D),(D),(D),(D),(D),(D),(D),(D),9620,13468,15894,15374,11535,10030,11595,10204,13820,13431,13440,11193,54,117,117,238,338,699,972,1186,2067,3010,2867,3324,(D),(D),58,41,70,50,150,58,46,100,150,123,(D),1,(D),(D),8,0,0,0,0,0,0,0,39,28,33,28,(D),(D),39,34,42,79,55,(D),61,(D),(D),(D),169,(D),210,199,363,539,(D),(D)
"  Australia",2469,2888,2948,2553,2554,2321,1337,1356,2480,2067,1691,1360,(*),(*),(D),1,0,1,(D),1,1,1,(*),(*),2113,2370,2106,1989,1919,1940,1060,965,2007,1617,1396,1093,(D),(D),(D),(D),(D),(D),(D),16,17,19,(D),5,136,102,157,189,270,186,108,25,24,22,31,(D),(D),(D),280,287,310,7,6,(D),(D),(D),(D),(D),78,61,70,57,(D),83,75,66,65,67,68,36,(D),6,32,16,15,46,41,35,44,49,23,23,(D),(D),2,(D),(D),3,6,(*),2,1,1,1,270,279,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),829,(D),(D),312,213,355,437,411,222,233,0,(*),(*),(*),(*),7,9,6,(D),(D),(D),(D),(*),1,(D),1,1,7,8,8,9,10,20,13,(*),0,0,0,0,0,0,0,0,0,0,0,(*),(*),(D),(*),(*),(D),(D),(D),4,4,35,5,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
