Data on activities of multinational enterprises
Data on activities of multinational enterprises
"By Country and Industry (NAICS) (Millions of Dollars) "
,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Utilities,Utilities,Utilities,Utilities,Utilities,Utilities,Utilities,Utilities,Utilities,Utilities,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Information,Information,Information,Information,Information,Information,Information,Information,Information,Information,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,Finance (except depository institutions) and insurance,"Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services",Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries
"    Jamaica",n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.
"    Netherlands Antilles",n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.
"    Trinidad and Tobago",n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.,n.s.
"    United Kingdom Islands, Caribbean",200,183,211,276,167,147,422,163,196,291,(D),0,0,0,0,0,(D),(*),(*),0,0,0,0,0,0,0,0,0,0,0,(D),(D),154,(D),106,(D),(D),0,0,0,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),18,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,(D),57,(D),60,(D),124,162,194,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,0,0,0,0,0,1,(*),0,0,2,0,0,2,1,3
"    Other",543,580,763,557,564,378,643,756,802,699,(D),(D),(D),126,(D),4,(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,(D),48,(D),(D),45,17,28,(D),(D),104,(*),(D),(D),(D),(D),(D),(D),(D),(D),(D),23,31,18,19,15,(D),(D),(D),(D),(D),1,(D),0,0,0,0,0,0,(*),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,188,311,253,(D),(D),(D),(D),526,341,0,0,0,0,0,2,3,3,3,4,0,0,0,0,0,0,0,0,0,0,(D),(D),195,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),186,(D),219,(D)
Africa,914,692,699,753,914,1378,1319,1444,1353,1315,397,206,135,144,(D),481,327,576,650,(D),0,0,0,0,0,0,0,0,0,0,203,266,272,312,390,437,529,444,369,346,3,4,5,7,7,2,(D),7,10,13,36,54,65,84,75,92,67,83,79,(D),(D),71,45,47,58,62,31,31,28,32,52,67,54,81,80,24,30,67,(D),(D),(*),(*),(D),6,5,8,(D),(D),16,17,(D),1,(D),9,(D),43,(D),(D),(D),(D),(D),(D),9,41,(D),51,38,(D),24,15,235,147,159,221,220,(D),227,249,293,(D),2,0,0,0,0,(D),(D),8,5,(D),0,0,0,0,0,0,0,0,0,0,(D),(D),(D),3,4,4,4,0,5,6,(D),(D),(D),73,(D),(D),(D),167,31,(D)
"  Egypt",101,141,103,118,143,60,(D),22,15,20,8,(D),13,31,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,17,36,35,27,19,9,(D),(D),(D),(D),1,1,1,1,1,0,0,0,0,(*),4,2,5,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,(D),32,26,23,13,(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,(D),26,10,(D),12,3,(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),46,(D),(D),(D),(D),(*),(*),(*)
"  Nigeria",50,80,49,31,34,8,(D),5,3,3,37,66,28,19,21,6,(D),2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,15,10,11,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*)
"  South Africa",289,279,282,421,514,642,521,663,629,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,(D),174,230,312,371,269,396,(D),275,2,2,3,4,4,(*),(*),2,3,(D),32,52,60,81,72,91,66,82,78,(D),12,(D),(D),11,20,(D),29,29,28,32,(D),35,28,58,67,(D),(D),(D),(D),(D),(*),(*),(*),(*),(*),8,(D),(D),16,17,(D),1,(D),9,(D),43,(D),(D),(D),(D),(D),(D),9,(D),(D),51,38,(D),24,15,(D),103,(D),184,196,(D),226,245,291,(D),2,0,0,0,0,(D),(D),8,5,(D),0,0,0,0,0,0,0,0,0,0,(D),(D),(D),3,4,4,4,0,5,6,(*),(D),2,4,2,(D),(D),13,(D),(D)
"  Other",473,191,265,183,223,668,743,755,706,651,352,(D),94,94,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,41,(D),57,53,58,56,(D),(D),(D),(D),1,1,1,3,2,2,(D),5,7,(D),(*),1,1,1,(*),1,1,1,1,1,(D),(D),(D),35,37,(D),2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),5,5,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,(*),0,(D),0,0,0,0,0,0,(D),5,(D),(D),(*),(*),(*),(*),(*),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),154,(D),(D)
Middle East,710,913,853,459,745,1350,930,847,875,1013,38,79,105,61,44,83,79,14,69,39,0,0,0,0,0,0,0,0,0,0,359,487,455,189,306,369,396,442,420,463,1,3,3,3,1,5,6,3,4,(D),10,11,13,11,19,13,25,24,24,(D),1,2,2,2,2,3,4,4,5,5,(D),56,90,28,63,35,(D),198,230,247,(D),379,(D),128,174,260,156,98,(D),58,(*),1,(*),(*),1,3,3,(D),(D),4,0,0,0,0,0,0,0,0,2,0,148,212,150,77,105,(D),270,173,283,(D),1,(D),1,1,1,1,2,2,(*),0,0,0,0,0,0,0,0,0,0,0,(D),4,5,6,7,4,(D),(D),(D),1,(D),(D),137,125,281,(D),(D),(D),(D),(D)
"  Israel",329,488,381,172,224,(D),309,307,194,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,413,(D),159,209,(D),201,216,183,196,(*),3,3,2,0,3,3,0,0,0,9,9,12,10,11,5,(D),(D),(D),13,1,1,1,1,1,0,0,0,0,0,3,4,19,3,4,4,1,(D),(D),(D),(D),379,(D),128,174,246,(D),(D),(D),(*),(*),1,(*),(*),1,2,3,(D),(D),4,0,0,0,0,0,0,0,0,2,0,(D),(D),9,(D),14,(D),(D),(D),11,(D),1,(D),1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,(D),(D),1,1,(D),(D),(D),(D),0,(*),(*),(*),(*),(D)
"  Saudi Arabia",74,75,72,7,9,24,9,4,3,1,5,5,(D),3,4,(D),5,(*),0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),2,3,(D),(*),(*),1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,(*),(*),(*),(*),(*),1,1,1,1,1,0,0,0,0,0,(D),(D),44,(*),(*),0,0,0,1,1,0,0,0,0,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),19,0,1,(D),4,3,3,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0
"  United Arab Emirates",275,309,313,237,333,228,464,449,568,633,6,40,17,(D),(D),18,(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),87,85,194,(D),234,266,0,0,0,0,0,2,3,3,4,(D),(*),(*),(*),(*),6,8,(D),(D),(D),(D),0,0,0,0,0,3,4,4,5,5,0,0,(D),(D),(D),31,(D),(D),(D),(D),0,0,0,0,0,(D),(D),(D),(D),58,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,(D),127,121,(D),90,115,(D),(D),270,352,0,0,0,0,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,(D),4,5,5,6,0,0,0,(*),0,(D),(D),(D),(D),(D),9,(D),(D),(D),(D)
"  Other",32,41,87,43,178,(D),149,87,109,71,27,35,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,5,6,(D),(D),7,(*),(*),(D),2,0,(*),(*),(*),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,(*),(D),(*),0,0,0,0,(D),(D),(D),(D),(D),(D)
Asia and Pacific,40266,44612,41757,33476,34580,38349,45541,49824,51163,54069,236,170,239,163,210,(D),165,131,206,(D),0,1,1,0,(*),1,0,0,0,0,21946,23304,20130,16453,18263,20753,25664,28662,28667,29385,218,354,249,199,192,164,(D),210,273,(D),3355,3496,3580,3357,3690,3851,4324,4841,4642,5607,(D),247,315,150,180,418,422,513,523,619,(D),1658,1734,936,1129,1166,(D),1455,(D),(D),(D),13921,10825,8420,8858,10178,(D),(D),(D),14369,(D),373,(D),220,(D),390,(D),594,638,(D),(D),(D),1230,1453,(D),1577,1143,(D),1491,2417,16340,19242,19472,15112,14371,15954,17853,18865,20157,21661,162,(D),143,187,158,(D),(D),187,173,244,0,0,0,3,5,5,5,5,(D),(D),(D),(D),883,720,528,463,(D),(D),(D),(D),(D),925,889,839,1045,921,1036,(D),(D),(D)
"  Australia",4271,4399,4228,4048,4176,4246,4281,4672,4898,5434,22,14,12,4,18,10,10,3,11,18,0,0,0,0,0,0,0,0,0,0,1895,1883,1826,1701,1731,2016,1951,2256,2234,2314,40,44,49,24,28,24,22,10,22,45,601,624,523,506,462,597,573,588,456,553,169,102,141,45,76,86,163,117,118,109,109,87,132,142,98,138,181,250,265,266,171,131,72,86,70,93,91,101,99,83,9,31,(D),12,(D),51,35,24,87,60,524,584,554,579,499,652,439,634,601,668,1981,2301,2194,2112,2116,2084,2159,2280,2522,2942,25,40,(D),110,61,50,50,9,8,3,0,0,0,0,1,5,5,5,(D),(D),138,93,68,78,74,(D),(D),(D),(D),(D),210,68,(D),44,176,(D),(D),(D),47,105
"  China",3103,2348,2152,1955,2257,2919,2920,3566,3273,3919,5,1,2,5,9,4,4,5,(D),(D),0,0,0,0,0,1,0,0,0,0,2445,2191,1875,1745,1960,2445,2521,3112,2695,3214,11,29,26,26,29,3,3,5,7,10,261,226,316,241,185,279,384,505,345,1008,32,58,25,28,26,43,72,76,90,90,103,99,75,92,152,191,267,302,350,373,1794,1523,1184,1088,1092,1169,976,1251,1074,1101,29,25,33,62,57,68,129,100,92,79,77,94,72,86,(D),144,103,227,204,330,594,73,218,191,231,398,330,391,455,570,3,(D),3,3,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,(D),6,(D),6,20,(*),(*),(*),5,11,(D),(D),(D),5,(D),(D),(D),(D),43,74
"  Hong Kong",4430,5204,4678,3363,2787,2368,4793,5173,4917,5477,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1629,1854,1345,520,513,640,2220,2408,2020,2422,3,3,3,3,3,0,0,0,0,0,142,179,104,117,159,164,231,239,264,227,(D),5,(D),3,1,(D),(D),(D),(D),(D),20,36,22,18,19,39,98,71,94,76,1345,(D),(D),296,220,229,1626,1837,1441,1805,(D),55,42,28,38,(D),(D),51,69,(D),12,15,12,0,0,0,0,0,0,0,2740,3250,3263,2782,2189,1663,2498,2641,2801,2880,3,3,3,3,3,4,5,(D),16,(D),0,0,0,0,0,0,0,0,0,0,6,(D),1,2,(D),13,16,20,15,17,53,(D),65,56,(D),48,54,(D),66,(D)
"  India",331,464,477,478,472,439,472,594,536,924,1,1,(D),10,11,(*),(*),(D),(*),5,0,0,0,0,0,0,0,0,0,0,125,157,195,252,266,234,190,292,388,500,(*),(*),(*),(*),(*),2,1,1,1,2,31,42,67,55,60,86,89,111,131,139,1,(D),9,(D),5,7,6,8,(D),(D),40,29,24,26,27,36,42,45,51,52,(D),43,(D),118,127,55,23,24,81,95,8,16,9,12,15,17,(*),6,18,6,11,6,10,9,15,17,14,30,45,87,146,(D),261,201,171,175,(D),200,126,227,(*),(D),1,3,3,14,(D),(D),4,(D),0,0,0,0,0,0,0,0,0,0,(D),2,(D),12,20,14,56,71,(D),43,(D),(D),0,0,(*),2,2,3,(D),(D)
"  Indonesia",311,297,289,230,298,133,343,382,346,540,(D),(D),(D),117,(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,119,111,90,95,109,(D),84,(D),122,139,2,0,0,(*),(*),(*),0,0,0,(*),98,90,70,77,86,74,75,130,105,120,1,1,1,(D),2,0,0,0,0,0,1,1,1,1,3,(D),1,(*),1,(D),2,2,2,(D),3,0,0,0,0,0,1,1,1,1,(*),(*),(*),(*),(D),0,(*),2,2,(*),(*),(*),3,4,4,4,(*),(D),(D),(D),43,(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),0,(*),(*),(*),7,7,1,2,4,(D),(D),(D),0,1,1,5
"  Japan",11636,13841,13197,9144,9489,11182,11757,11604,11475,11764,(*),(*),1,(*),(*),(*),(*),(*),(*),1,0,0,0,0,0,0,0,0,0,0,4303,5263,4469,3247,3411,3929,4452,4261,4498,4665,31,(D),(D),(D),(D),(D),(D),(D),(D),(D),1087,1002,999,926,1082,781,1419,1417,1430,1499,29,38,36,32,42,91,85,193,158,79,463,(D),1123,248,(D),195,195,(D),147,306,1846,2072,1300,1062,991,1496,1008,716,690,703,113,86,(D),(D),27,(D),82,37,127,124,102,(D),83,69,102,129,118,162,198,347,6388,7523,7609,4944,5281,6461,6460,6384,5991,5976,(D),43,(D),(D),(D),(D),(D),(D),91,109,0,0,0,3,3,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),317,(D),(D),417,449,391,426,621,(D),(D)
"  Malaysia",2418,1837,1520,1322,1618,1610,2460,2846,2654,2399,(*),2,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,1448,1145,1044,1326,1368,2164,2497,2239,1963,(D),3,3,3,3,1,1,2,(*),(*),45,(D),47,48,42,64,63,75,95,100,0,0,0,0,0,(*),(*),(*),(*),0,9,14,11,13,13,(D),26,(D),(D),(D),2029,1270,968,839,1057,1075,2034,2172,1982,1491,(*),(D),(D),(*),(D),9,(D),(D),(D),(D),0,(D),12,(D),(D),171,(*),(*),(*),(D),292,367,350,253,265,237,279,327,391,415,(D),6,11,11,12,(*),(*),2,(D),3,0,0,0,0,0,0,0,0,0,0,2,(D),7,7,8,1,(D),(D),(D),(D),(D),(D),0,0,0,3,(D),(D),(D),(D)
"  New Zealand",218,404,336,329,362,217,217,225,331,448,1,2,3,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,(D),135,77,57,85,89,97,104,196,218,(*),(D),(*),4,4,1,1,(*),(*),2,(D),50,41,28,33,47,47,68,40,49,4,4,3,3,1,3,3,3,4,4,3,4,3,3,1,1,1,1,1,1,7,8,7,6,8,0,0,0,0,0,0,0,0,0,0,4,4,8,8,9,(*),(*),(*),(*),(*),0,0,0,(D),(D),125,249,242,261,258,100,105,111,(D),220,2,2,2,2,5,(D),4,1,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),6,5,6,3,7,7,(D),8,(D),(D),5,2,8,(D),2,(*),(*),0
"  Philippines",1532,1713,1233,1255,1345,1317,1199,1399,1437,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,1549,1152,1174,1191,1179,1086,1329,1362,1195,46,77,37,34,22,3,(D),(D),(D),(D),46,55,39,42,30,93,65,66,55,40,0,0,0,0,0,0,0,0,0,0,11,9,6,2,(D),(*),1,2,2,2,1235,(D),(D),(D),(D),1020,(D),(D),(D),1071,3,15,31,2,(*),1,1,1,1,1,(D),(D),(D),(D),(D),(D),1,(*),2,0,106,152,67,64,136,(D),110,60,70,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(*),2,2,2,(*),(*),6,5,6,(D),12,12,15,16,(D),3,3,0,0
"  Singapore",6869,8675,8462,6663,6736,7776,10280,11747,13642,14410,13,20,40,10,11,(D),(D),3,4,5,0,0,0,0,(*),0,0,0,0,0,4463,5516,4818,3908,4307,4656,6331,6986,7821,8270,1,(D),(D),2,2,0,0,0,0,0,334,373,506,450,583,591,718,831,1062,1376,19,13,11,13,16,67,75,84,79,218,175,136,184,202,235,(D),268,384,298,243,3699,4505,3661,2746,2647,2963,4318,4862,5762,5388,(D),(D),41,(D),(D),62,87,151,111,110,105,269,288,369,366,237,291,274,(D),544,2271,2987,3463,2617,2263,2944,3744,4414,5451,5737,9,6,7,8,9,15,(D),17,21,18,0,0,0,0,1,0,0,0,0,0,18,19,17,18,21,(*),5,(D),(D),(D),95,126,117,103,124,(D),164,(D),(D),(D)
"  South Korea",1651,2132,1792,1675,1671,1812,2029,2577,2385,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,775,583,525,692,868,1021,1472,1198,1053,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),164,197,186,196,193,178,195,237,87,62,3,4,6,6,6,(D),0,0,(D),(D),37,(D),18,16,26,31,46,51,61,55,322,171,114,176,(D),366,554,694,629,501,0,0,(*),1,2,(D),(D),(D),(D),2,(D),(D),15,13,23,68,47,110,54,102,867,1247,1020,1038,873,846,921,967,1023,1162,1,1,2,1,(*),1,1,1,1,2,0,0,0,0,0,0,(*),0,0,0,0,(D),(D),(D),(D),63,(D),(D),(D),(D),13,(D),(D),(D),(D),34,(D),(D),(D),(D)
"  Taiwan",2315,2267,2124,2026,2436,3235,3392,3639,3462,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,1682,1547,1537,1940,2484,2666,2926,2589,2077,21,(D),(D),20,(D),(D),(D),(D),(D),(D),440,546,619,600,710,840,409,488,479,325,0,0,0,0,0,0,0,(*),(*),(*),(D),(D),(D),(D),139,98,148,82,89,53,1063,901,606,534,811,1243,1758,1883,1424,1181,0,5,(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),9,645,510,505,435,442,707,663,635,782,805,7,8,8,(D),7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,(D),13,(D),3,(D),(D),(D),(D),(D),23,(D),50,41,44,(D),(D),(D),(D),(D)
"  Thailand",1154,984,1224,801,807,903,1077,1139,1543,1653,3,4,5,4,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,969,708,972,594,683,704,784,813,1193,1252,18,15,12,21,21,(D),(D),(D),(D),(D),48,49,57,58,56,47,47,72,76,90,3,(D),(D),6,6,1,(D),2,2,2,(D),(D),(D),(D),115,116,(D),(D),(D),3,812,(D),822,432,450,470,(D),589,957,947,0,0,0,0,0,0,0,0,0,0,3,(*),(D),(D),5,4,5,(*),1,0,181,253,244,199,99,166,277,304,326,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(D),1,1,(D),(D),(*),(D),(D),(D),1,(D),2,3,2,6,(D),(D),(D),(D)
"  Other",28,47,45,187,128,193,321,262,263,253,(D),(D),(D),3,(D),8,9,2,2,2,0,0,0,0,0,0,0,0,0,0,(D),33,36,55,49,(D),96,(D),114,105,(*),2,3,4,2,3,(D),(D),0,4,(D),(D),6,14,10,8,9,14,17,19,0,0,0,0,0,0,0,(D),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,(*),(*),(D),(D),(D),(D),(D),(D),(D),(D),3,(D),(D),(D),5,(D),(D),(D),(D),(D),0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,0,(D),(D),(D),(D),(D),(D),(D)
